Film name,Date,Daily Gross,Gross To Date
Pirates of the Caribbean: Dead Men Tell No Tales,2017-08-31,"$13,776","$172,083,066"
Pirates of the Caribbean: Dead Men Tell No Tales,2017-09-01,"$44,581","$172,127,647"
Pirates of the Caribbean: Dead Men Tell No Tales,2017-09-02,"$74,969","$172,202,616"
Pirates of the Caribbean: Dead Men Tell No Tales,2017-09-03,"$74,908","$172,277,524"
Pirates of the Caribbean: Dead Men Tell No Tales,2017-09-04,"$47,857","$172,325,381"
Pirates of the Caribbean: Dead Men Tell No Tales,2017-09-05,"$11,194","$172,336,575"
Pirates of the Caribbean: Dead Men Tell No Tales,2017-09-06,"$8,744","$172,345,319"
Pirates of the Caribbean: Dead Men Tell No Tales,2017-09-07,"$8,418","$172,353,737"
Pirates of the Caribbean: Dead Men Tell No Tales,2017-09-08,"$23,189","$172,376,926"
Pirates of the Caribbean: Dead Men Tell No Tales,2017-09-09,"$47,776","$172,424,702"
Pirates of the Caribbean: Dead Men Tell No Tales,2017-09-10,"$23,086","$172,447,788"
Pirates of the Caribbean: Dead Men Tell No Tales,2017-09-11,"$5,687","$172,453,475"
Pirates of the Caribbean: Dead Men Tell No Tales,2017-09-12,"$7,987","$172,461,462"
Pirates of the Caribbean: Dead Men Tell No Tales,2017-09-13,"$7,012","$172,468,474"
Pirates of the Caribbean: Dead Men Tell No Tales,2017-09-14,"$8,170","$172,476,644"
Pirates of the Caribbean: Dead Men Tell No Tales,2017-09-15,"$15,261","$172,491,905"
Pirates of the Caribbean: Dead Men Tell No Tales,2017-09-16,"$27,818","$172,519,723"
Pirates of the Caribbean: Dead Men Tell No Tales,2017-09-17,"$17,416","$172,537,139"
Pirates of the Caribbean: Dead Men Tell No Tales,2017-09-18,"$4,398","$172,541,537"
Pirates of the Caribbean: Dead Men Tell No Tales,2017-09-19,"$5,822","$172,547,359"
Pirates of the Caribbean: Dead Men Tell No Tales,2017-09-20,"$5,711","$172,553,070"
Pirates of the Caribbean: Dead Men Tell No Tales,2017-09-21,"$5,806","$172,558,876"
