Film name,Date,Daily Gross,Gross To Date
Wonder Woman,2017-10-12,"$9,003 ","$412,438,665 "
Wonder Woman,2017-10-13,"$13,752 ","$412,452,417 "
Wonder Woman,2017-10-14,"$21,869 ","$412,474,286 "
Wonder Woman,2017-10-15,"$11,980 ","$412,486,266 "
Wonder Woman,2017-10-16,"$3,511 ","$412,489,777 "
Wonder Woman,2017-10-17,"$4,098 ","$412,493,875 "
Wonder Woman,2017-10-18,"$3,565 ","$412,497,440 "
Wonder Woman,2017-10-19,"$4,302 ","$412,501,742 "
Wonder Woman,2017-10-20,"$6,627 ","$412,508,369 "
Wonder Woman,2017-10-21,"$9,700 ","$412,518,069 "
Wonder Woman,2017-10-22,"$7,058 ","$412,525,127 "
Wonder Woman,2017-10-23,"$2,289 ","$412,527,416 "
Wonder Woman,2017-10-24,"$2,394 ","$412,529,810 "
Wonder Woman,2017-10-25,"$1,961 ","$412,531,771 "
Wonder Woman,2017-10-26,"$2,308 ","$412,534,079 "
Wonder Woman,2017-10-27,"$3,051 ","$412,537,130 "
Wonder Woman,2017-10-28,"$5,144 ","$412,542,274 "
Wonder Woman,2017-10-29,"$3,968 ","$412,546,242 "
Wonder Woman,2017-10-30,$802 ,"$412,547,044 "
Wonder Woman,2017-10-31,"$1,580 ","$412,548,624 "
Wonder Woman,2017-11-01,$964 ,"$412,549,588 "
Wonder Woman,2017-11-02,"$1,354 ","$412,550,942 "
Wonder Woman,2017-11-03,"$2,247 ","$412,553,189 "
Wonder Woman,2017-11-04,"$4,316 ","$412,557,505 "
Wonder Woman,2017-11-05,"$2,880 ","$412,560,385 "
Wonder Woman,2017-11-06,$590 ,"$412,560,975 "
Wonder Woman,2017-11-07,$735 ,"$412,561,710 "
Wonder Woman,2017-11-08,$740 ,"$412,562,450 "
Wonder Woman,2017-11-09,$958 ,"$412,563,408 "
Justice League,2017-11-17,"$38,471,202 ","$38,471,202 "
Justice League,2017-11-18,"$32,680,117 ","$71,151,319 "
Justice League,2017-11-19,"$22,690,920 ","$93,842,239 "
Justice League,2017-11-20,"$7,508,311 ","$101,350,550 "
Justice League,2017-11-21,"$10,551,093 ","$111,901,643 "
Justice League,2017-11-22,"$10,448,116 ","$122,349,759 "
Justice League,2017-11-23,"$8,463,624 ","$130,813,383 "
Justice League,2017-11-24,"$16,440,261 ","$147,253,644 "
Justice League,2017-11-25,"$15,752,222 ","$163,005,866 "
Justice League,2017-11-26,"$8,898,008 ","$171,903,874 "
Justice League,2017-11-27,"$2,103,667 ","$174,007,541 "
Justice League,2017-11-28,"$2,958,689 ","$176,966,230 "
Justice League,2017-11-29,"$1,902,337 ","$178,868,567 "
Justice League,2017-11-30,"$1,887,354 ","$180,755,921 "
Justice League,2017-12-01,"$4,544,363 ","$185,300,284 "
Justice League,2017-12-02,"$7,439,921 ","$192,740,205 "
Justice League,2017-12-03,"$4,666,820 ","$197,407,025 "
Justice League,2017-12-04,"$1,138,122 ","$198,545,147 "
Justice League,2017-12-05,"$1,719,702 ","$200,264,849 "
Justice League,2017-12-06,"$1,117,032 ","$201,381,881 "
Justice League,2017-12-07,"$1,083,490 ","$202,465,371 "
Justice League,2017-12-08,"$2,539,306 ","$205,004,677 "
Justice League,2017-12-09,"$4,370,008 ","$209,374,685 "
Justice League,2017-12-10,"$2,754,983 ","$212,129,668 "
Justice League,2017-12-11,"$743,328 ","$212,872,996 "
Justice League,2017-12-12,"$1,094,377 ","$213,967,373 "
Justice League,2017-12-13,"$756,273 ","$214,723,646 "
Justice League,2017-12-14,"$562,701 ","$215,286,347 "
Justice League,2017-12-15,"$1,063,461 ","$216,349,808 "
Justice League,2017-12-16,"$1,877,491 ","$218,227,299 "
Justice League,2017-12-17,"$1,368,273 ","$219,595,572 "
Justice League,2017-12-18,"$521,345 ","$220,116,917 "
Justice League,2017-12-19,"$735,647 ","$220,852,564 "
Justice League,2017-12-20,"$406,036 ","$221,258,600 "
Justice League,2017-12-21,"$364,855 ","$221,623,455 "
Justice League,2017-12-22,"$378,357 ","$222,001,812 "
Justice League,2017-12-23,"$444,611 ","$222,446,423 "
Justice League,2017-12-24,"$247,363 ","$222,693,786 "
Justice League,2017-12-25,"$435,091 ","$223,128,877 "
Justice League,2017-12-26,"$430,207 ","$223,559,084 "
Justice League,2017-12-27,"$386,372 ","$223,945,456 "
Justice League,2017-12-28,"$403,510 ","$224,348,966 "
Justice League,2017-12-29,"$431,832 ","$224,780,798 "
Justice League,2017-12-30,"$489,275 ","$225,270,073 "
Justice League,2017-12-31,"$276,222 ","$225,546,295 "
Justice League,2018-01-01,"$366,874 ","$225,913,169 "
Justice League,2018-01-02,"$247,763 ","$226,160,932 "
Justice League,2018-01-03,"$178,230 ","$226,339,162 "
Justice League,2018-01-04,"$136,477 ","$226,475,639 "
Justice League,2018-01-05,"$160,218 ","$226,635,857 "
Justice League,2018-01-06,"$249,271 ","$226,885,128 "
Justice League,2018-01-07,"$147,362 ","$227,032,490 "
Justice League,2018-01-08,"$45,193 ","$227,077,683 "
Justice League,2018-01-09,"$53,206 ","$227,130,889 "
Justice League,2018-01-10,"$40,350 ","$227,171,239 "
Justice League,2018-01-11,"$34,704 ","$227,205,943 "
Justice League,2018-01-12,"$57,722 ","$227,263,665 "
Justice League,2018-01-13,"$109,313 ","$227,372,978 "
Justice League,2018-01-14,"$88,252 ","$227,461,230 "
Justice League,2018-01-15,"$61,041 ","$227,522,271 "
Justice League,2018-01-16,"$20,746 ","$227,543,017 "
Justice League,2018-01-17,"$18,156 ","$227,561,173 "
Justice League,2018-01-18,"$14,897 ","$227,576,070 "
Justice League,2018-01-19,"$32,850 ","$227,608,920 "
Justice League,2018-01-20,"$61,192 ","$227,670,112 "
Justice League,2018-01-21,"$32,067 ","$227,702,179 "
Justice League,2018-01-22,"$9,903 ","$227,712,082 "
Justice League,2018-01-23,"$11,402 ","$227,723,484 "
Justice League,2018-01-24,"$9,636 ","$227,733,120 "
Justice League,2018-01-25,"$10,226 ","$227,743,346 "
Justice League,2018-01-26,"$71,368 ","$227,814,714 "
Justice League,2018-01-27,"$142,562 ","$227,957,276 "
Justice League,2018-01-28,"$92,858 ","$228,050,134 "
Justice League,2018-01-29,"$21,020 ","$228,071,154 "
Justice League,2018-01-30,"$23,662 ","$228,094,816 "
Justice League,2018-01-31,"$20,441 ","$228,115,257 "
Justice League,2018-02-01,"$20,529 ","$228,135,786 "
Justice League,2018-02-02,"$51,924 ","$228,187,710 "
Justice League,2018-02-03,"$102,834 ","$228,290,544 "
Justice League,2018-02-04,"$39,568 ","$228,330,112 "
Justice League,2018-02-05,"$15,849 ","$228,345,961 "
Justice League,2018-02-06,"$16,505 ","$228,362,466 "
Justice League,2018-02-07,"$13,371 ","$228,375,837 "
Justice League,2018-02-08,"$15,256 ","$228,391,093 "
Justice League,2018-02-09,"$37,022 ","$228,428,115 "
Justice League,2018-02-10,"$80,304 ","$228,508,419 "
Justice League,2018-02-11,"$53,243 ","$228,561,662 "
Justice League,2018-02-12,"$12,854 ","$228,574,516 "
Justice League,2018-02-13,"$11,406 ","$228,585,922 "
Justice League,2018-02-14,"$18,497 ","$228,604,419 "
Justice League,2018-02-15,"$12,053 ","$228,616,472 "
Justice League,2018-02-16,"$28,791 ","$228,645,263 "
Justice League,2018-02-17,"$56,947 ","$228,702,210 "
Justice League,2018-02-18,"$46,554 ","$228,748,764 "
Justice League,2018-02-19,"$27,771 ","$228,776,535 "
Justice League,2018-02-20,"$9,519 ","$228,786,054 "
Justice League,2018-02-21,"$8,993 ","$228,795,047 "
Justice League,2018-02-22,"$10,046 ","$228,805,093 "
Justice League,2018-02-23,"$19,687 ","$228,824,780 "
Justice League,2018-02-24,"$39,102 ","$228,863,882 "
Justice League,2018-02-25,"$26,467 ","$228,890,349 "
Justice League,2018-02-26,"$4,923 ","$228,895,272 "
Justice League,2018-02-27,"$5,629 ","$228,900,901 "
Justice League,2018-02-28,"$4,909 ","$228,905,810 "
Justice League,2018-03-01,"$5,914 ","$228,911,724 "
Justice League,2018-03-02,"$11,504 ","$228,923,228 "
Justice League,2018-03-03,"$23,453 ","$228,946,681 "
Justice League,2018-03-04,"$16,202 ","$228,962,883 "
Justice League,2018-03-05,"$3,198 ","$228,966,081 "
Justice League,2018-03-06,"$4,050 ","$228,970,131 "
Justice League,2018-03-07,"$3,312 ","$228,973,443 "
Justice League,2018-03-08,"$3,854 ","$228,977,297 "
Justice League,2018-03-09,"$6,190 ","$228,983,487 "
Justice League,2018-03-10,"$13,621 ","$228,997,108 "
Justice League,2018-03-11,"$10,207 ","$229,007,315 "
Justice League,2018-03-12,"$3,670 ","$229,010,985 "
Justice League,2018-03-13,"$4,412 ","$229,015,397 "
Justice League,2018-03-14,"$4,209 ","$229,019,606 "
Justice League,2018-03-15,"$4,689 ","$229,024,295 "
Aquaman,2018-12-15,"$2,900,000 ","$2,900,000 "
Aquaman,2018-12-19,"$1,800,000 ","$4,700,000 "
Aquaman,2018-12-21,"$27,733,155 ","$32,433,155 "
Aquaman,2018-12-22,"$21,346,634 ","$53,779,789 "
Aquaman,2018-12-23,"$18,793,733 ","$72,573,522 "
Aquaman,2018-12-24,"$10,851,928 ","$83,425,450 "
Aquaman,2018-12-25,"$21,982,419 ","$105,407,869 "
Aquaman,2018-12-26,"$16,903,518 ","$122,311,387 "
Aquaman,2018-12-27,"$14,622,228 ","$136,933,615 "
Aquaman,2018-12-28,"$17,041,113 ","$153,974,728 "
Aquaman,2018-12-29,"$18,632,907 ","$172,607,635 "
Aquaman,2018-12-30,"$16,440,551 ","$189,048,186 "
Aquaman,2018-12-31,"$10,011,638 ","$199,059,824 "
Aquaman,2019-01-01,"$16,377,779 ","$215,437,603 "
Aquaman,2019-01-02,"$7,379,476 ","$222,817,079 "
Aquaman,2019-01-03,"$6,203,801 ","$229,020,880 "
Aquaman,2019-01-04,"$9,388,082 ","$238,408,962 "
Aquaman,2019-01-05,"$13,053,690 ","$251,462,652 "
Aquaman,2019-01-06,"$8,561,508 ","$260,024,160 "
Aquaman,2019-01-07,"$2,583,295 ","$262,607,455 "
Aquaman,2019-01-08,"$3,852,619 ","$266,460,074 "
Aquaman,2019-01-09,"$2,134,441 ","$268,594,515 "
Aquaman,2019-01-10,"$2,002,266 ","$270,596,781 "
Aquaman,2019-01-11,"$4,556,191 ","$275,152,972 "
Aquaman,2019-01-12,"$7,747,528 ","$282,900,500 "
Aquaman,2019-01-13,"$5,047,415 ","$287,947,915 "
Aquaman,2019-01-14,"$1,421,575 ","$289,369,490 "
Aquaman,2019-01-15,"$2,268,757 ","$291,638,247 "
Aquaman,2019-01-16,"$1,277,372 ","$292,915,619 "
Aquaman,2019-01-17,"$1,091,229 ","$294,006,848 "
Aquaman,2019-01-18,"$2,533,388 ","$296,540,236 "
Aquaman,2019-01-19,"$4,441,834 ","$300,982,070 "
Aquaman,2019-01-20,"$3,200,845 ","$304,182,915 "
Aquaman,2019-01-21,"$2,569,092 ","$306,752,007 "
Aquaman,2019-01-22,"$1,101,903 ","$307,853,910 "
Aquaman,2019-01-23,"$662,552 ","$308,516,462 "
Aquaman,2019-01-24,"$687,612 ","$309,204,074 "
Aquaman,2019-01-25,"$1,710,559 ","$310,914,633 "
Aquaman,2019-01-26,"$3,424,398 ","$314,339,031 "
Aquaman,2019-01-27,"$2,130,166 ","$316,469,197 "
Aquaman,2019-01-28,"$481,467 ","$316,950,664 "
Aquaman,2019-01-29,"$744,573 ","$317,695,237 "
Aquaman,2019-01-30,"$495,595 ","$318,190,832 "
Aquaman,2019-01-31,"$551,408 ","$318,742,240 "
Aquaman,2019-02-01,"$1,272,562 ","$320,014,802 "
Aquaman,2019-02-02,"$2,596,347 ","$322,611,149 "
Aquaman,2019-02-03,"$1,011,229 ","$323,622,378 "
Aquaman,2019-02-04,"$377,778 ","$324,000,156 "
Aquaman,2019-02-05,"$585,973 ","$324,586,129 "
Aquaman,2019-02-06,"$356,515 ","$324,942,644 "
Aquaman,2019-02-07,"$304,398 ","$325,247,042 "
Aquaman,2019-02-08,"$743,380 ","$325,990,422 "
Aquaman,2019-02-09,"$1,555,455 ","$327,545,877 "
Aquaman,2019-02-10,"$902,818 ","$328,448,695 "
Aquaman,2019-02-11,"$240,960 ","$328,689,655 "
Aquaman,2019-02-12,"$306,567 ","$328,996,222 "
Aquaman,2019-02-13,"$157,544 ","$329,153,766 "
Aquaman,2019-02-14,"$332,336 ","$329,486,102 "
Aquaman,2019-02-15,"$422,226 ","$329,908,328 "
Aquaman,2019-02-16,"$816,792 ","$330,725,120 "
Aquaman,2019-02-17,"$611,514 ","$331,336,634 "
Aquaman,2019-02-18,"$413,580 ","$331,750,214 "
Aquaman,2019-02-19,"$187,137 ","$331,937,351 "
Aquaman,2019-02-20,"$126,004 ","$332,063,355 "
Aquaman,2019-02-21,"$112,192 ","$332,175,547 "
Aquaman,2019-02-22,"$190,298 ","$332,365,845 "
Aquaman,2019-02-23,"$363,114 ","$332,728,959 "
Aquaman,2019-02-24,"$206,303 ","$332,935,262 "
Aquaman,2019-02-25,"$55,494 ","$332,990,756 "
Aquaman,2019-02-26,"$85,346 ","$333,076,102 "
Aquaman,2019-02-27,"$64,531 ","$333,140,633 "
Aquaman,2019-02-28,"$59,446 ","$333,200,079 "
Aquaman,2019-03-01,"$111,207 ","$333,311,286 "
Aquaman,2019-03-02,"$220,849 ","$333,532,135 "
Aquaman,2019-03-03,"$126,150 ","$333,658,285 "
Aquaman,2019-03-04,"$41,863 ","$333,700,148 "
Aquaman,2019-03-05,"$61,402 ","$333,761,550 "
Aquaman,2019-03-06,"$42,701 ","$333,804,251 "
Aquaman,2019-03-07,"$32,008 ","$333,836,259 "
Aquaman,2019-03-08,"$50,208 ","$333,886,467 "
Aquaman,2019-03-09,"$94,593 ","$333,981,060 "
Aquaman,2019-03-10,"$55,232 ","$334,036,292 "
Aquaman,2019-03-11,"$23,445 ","$334,059,737 "
Aquaman,2019-03-12,"$30,048 ","$334,089,785 "
Aquaman,2019-03-13,"$23,185 ","$334,112,970 "
Aquaman,2019-03-14,"$22,286 ","$334,135,256 "
Aquaman,2019-03-15,"$82,807 ","$334,218,063 "
Aquaman,2019-03-16,"$128,171 ","$334,346,234 "
Aquaman,2019-03-17,"$81,723 ","$334,427,957 "
Aquaman,2019-03-18,"$27,416 ","$334,455,373 "
Aquaman,2019-03-19,"$35,670 ","$334,491,043 "
Aquaman,2019-03-20,"$29,087 ","$334,520,130 "
Aquaman,2019-03-21,"$28,164 ","$334,548,294 "
Aquaman,2019-03-22,"$60,913 ","$334,609,207 "
Aquaman,2019-03-23,"$102,428 ","$334,711,635 "
Aquaman,2019-03-24,"$64,961 ","$334,776,596 "
Aquaman,2019-03-25,"$22,266 ","$334,798,862 "
Aquaman,2019-03-26,"$27,828 ","$334,826,690 "
Aquaman,2019-03-27,"$22,110 ","$334,848,800 "
Aquaman,2019-03-28,"$22,264 ","$334,871,064 "
Aquaman,2019-03-29,"$37,793 ","$334,908,857 "
Aquaman,2019-03-30,"$65,251 ","$334,974,108 "
Aquaman,2019-03-31,"$38,025 ","$335,012,133 "
Aquaman,2019-04-01,"$11,812 ","$335,023,945 "
Aquaman,2019-04-02,"$14,620 ","$335,038,565 "
Aquaman,2019-04-03,"$12,248 ","$335,050,813 "
Aquaman,2019-04-04,"$10,994 ","$335,061,807 "
