Film name,Date,Daily Gross,Gross To Date
Fast Five,2011-05-31,"$551,485","$197,860,235"
Fast Five,2011-06-01,"$462,055","$198,322,290"
Fast Five,2011-06-02,"$492,020","$198,814,310"
Fast Five,2011-06-03,"$973,095","$199,787,405"
Fast Five,2011-06-04,"$1,375,755","$201,163,160"
Fast Five,2011-06-05,"$816,505","$201,979,665"
Fast Five,2011-06-06,"$346,735","$202,326,400"
Fast Five,2011-06-07,"$347,005","$202,673,405"
Fast Five,2011-06-08,"$335,550","$203,008,955"
Fast Five,2011-06-09,"$357,920","$203,366,875"
Fast Five,2011-06-10,"$524,445","$203,891,320"
Fast Five,2011-06-11,"$751,025","$204,642,345"
Fast Five,2011-06-12,"$451,860","$205,094,205"
Fast Five,2011-06-13,"$212,640","$205,306,845"
Fast Five,2011-06-14,"$219,285","$205,526,130"
Fast Five,2011-06-15,"$205,950","$205,732,080"
Fast Five,2011-06-16,"$212,640","$205,944,720"
Fast Five,2011-06-17,"$252,195","$206,196,915"
Fast Five,2011-06-18,"$339,050","$206,535,965"
Fast Five,2011-06-19,"$280,915","$206,816,880"
Fast Five,2011-06-20,"$105,705","$206,922,585"
Fast Five,2011-06-21,"$106,060","$207,028,645"
Fast Five,2011-06-22,"$105,880","$207,134,525"
Fast Five,2011-06-23,"$109,350","$207,243,875"
Fast Five,2011-06-24,"$160,285","$207,404,160"
Fast Five,2011-06-25,"$203,780","$207,607,940"
Fast Five,2011-06-26,"$144,270","$207,752,210"
Fast Five,2011-06-27,"$64,120","$207,816,330"
Fast Five,2011-06-28,"$64,220","$207,880,550"
Fast Five,2011-06-29,"$44,590","$207,925,140"
Fast Five,2011-06-30,"$46,305","$207,971,445"
Fast Five,2011-07-01,"$98,150","$208,069,595"
Fast Five,2011-07-02,"$122,310","$208,191,905"
Fast Five,2011-07-03,"$111,755","$208,303,660"
Fast Five,2011-07-04,"$58,890","$208,362,550"
Fast Five,2011-07-05,"$52,850","$208,415,400"
Fast Five,2011-07-06,"$52,905","$208,468,305"
Fast Five,2011-07-07,"$52,895","$208,521,200"
Fast Five,2011-07-08,"$78,325","$208,599,525"
Fast Five,2011-07-09,"$102,425","$208,701,950"
Fast Five,2011-07-10,"$80,735","$208,782,685"
Fast Five,2011-07-11,"$37,355","$208,820,040"
Fast Five,2011-07-12,"$40,970","$208,861,010"
Fast Five,2011-07-13,"$34,945","$208,895,955"
Fast Five,2011-07-14,"$32,535","$208,928,490"
Fast Five,2011-07-15,"$62,555","$208,991,045"
Fast Five,2011-07-16,"$85,860","$209,076,905"
Fast Five,2011-07-17,"$65,730","$209,142,635"
Fast Five,2011-07-18,"$30,740","$209,173,375"
Fast Five,2011-07-19,"$36,040","$209,209,415"
Fast Five,2011-07-20,"$32,860","$209,242,275"
Fast Five,2011-07-21,"$33,850","$209,276,125"
Fast Five,2011-07-22,"$47,850","$209,323,975"
Fast Five,2011-07-23,"$67,860","$209,391,835"
Fast Five,2011-07-24,"$53,940","$209,445,775"
Fast Five,2011-07-25,"$24,360","$209,470,135"
Fast Five,2011-07-26,"$27,840","$209,497,975"
Fast Five,2011-07-27,"$26,095","$209,524,070"
Fast Five,2011-07-28,"$26,055","$209,550,125"
Fast Five,2011-07-29,"$39,985","$209,590,110"
Fast Five,2011-07-30,"$54,375","$209,644,485"
Fast Five,2011-07-31,"$43,750","$209,688,235"
Fast Five,2011-08-01,"$14,375","$209,702,610"
Fast Five,2011-08-02,"$14,965","$209,717,575"
Fast Five,2011-08-03,"$13,750","$209,731,325"
Fast Five,2011-08-04,"$15,625","$209,746,950"
Fast Five,2011-08-05,"$16,340","$209,763,290"
Fast Five,2011-08-06,"$23,650","$209,786,940"
Fast Five,2011-08-07,"$18,065","$209,805,005"
Fast Five,2011-08-08,"$8,170","$209,813,175"
Fast Five,2011-08-09,"$8,560","$209,821,735"
Fast Five,2011-08-10,"$8,200","$209,829,935"
Fast Five,2011-08-11,"$7,740","$209,837,675"
Fast & Furious 6,2013-05-24,"$38,737,505","$38,737,505"
Fast & Furious 6,2013-05-25,"$31,696,570","$70,434,075"
Fast & Furious 6,2013-05-26,"$26,941,170","$97,375,245"
Fast & Furious 6,2013-05-27,"$19,661,750","$117,036,995"
Fast & Furious 6,2013-05-28,"$8,029,310","$125,066,305"
Fast & Furious 6,2013-05-29,"$5,780,050","$130,846,355"
Fast & Furious 6,2013-05-30,"$4,993,170","$135,839,525"
Fast & Furious 6,2013-05-31,"$10,744,690","$146,584,215"
Fast & Furious 6,2013-06-01,"$14,043,660","$160,627,875"
Fast & Furious 6,2013-06-02,"$10,376,090","$171,003,965"
Fast & Furious 6,2013-06-03,"$2,968,500","$173,972,465"
Fast & Furious 6,2013-06-04,"$3,556,990","$177,529,455"
Fast & Furious 6,2013-06-05,"$2,819,790","$180,349,245"
Fast & Furious 6,2013-06-06,"$2,836,450","$183,185,695"
Fast & Furious 6,2013-06-07,"$6,088,415","$189,274,110"
Fast & Furious 6,2013-06-08,"$8,202,505","$197,476,615"
Fast & Furious 6,2013-06-09,"$5,335,965","$202,812,580"
Fast & Furious 6,2013-06-10,"$2,147,595","$204,960,175"
Fast & Furious 6,2013-06-11,"$2,072,205","$207,032,380"
Fast & Furious 6,2013-06-12,"$1,620,550","$208,652,930"
Fast & Furious 6,2013-06-13,"$1,487,695","$210,140,625"
Fast & Furious 6,2013-06-14,"$2,819,665","$212,960,290"
Fast & Furious 6,2013-06-15,"$3,677,225","$216,637,515"
Fast & Furious 6,2013-06-16,"$3,086,440","$219,723,955"
Fast & Furious 6,2013-06-17,"$1,080,770","$220,804,725"
Fast & Furious 6,2013-06-18,"$1,145,865","$221,950,590"
Fast & Furious 6,2013-06-19,"$977,505","$222,928,095"
Fast & Furious 6,2013-06-20,"$759,375","$223,687,470"
Fast & Furious 6,2013-06-21,"$1,498,545","$225,186,015"
Fast & Furious 6,2013-06-22,"$2,006,110","$227,192,125"
Fast & Furious 6,2013-06-23,"$1,426,030","$228,618,155"
Fast & Furious 6,2013-06-24,"$567,995","$229,186,150"
Fast & Furious 6,2013-06-25,"$665,225","$229,851,375"
Fast & Furious 6,2013-06-26,"$555,910","$230,407,285"
Fast & Furious 6,2013-06-27,"$495,485","$230,902,770"
Fast & Furious 6,2013-06-28,"$720,750","$231,623,520"
Fast & Furious 6,2013-06-29,"$991,995","$232,615,515"
Fast & Furious 6,2013-06-30,"$736,250","$233,351,765"
Fast & Furious 6,2013-07-01,"$348,750","$233,700,515"
Fast & Furious 6,2013-07-02,"$278,985","$233,979,500"
Fast & Furious 6,2013-07-03,"$222,950","$234,202,450"
Fast & Furious 6,2013-07-04,"$212,660","$234,415,110"
Fast & Furious 6,2013-07-05,"$379,455","$234,794,565"
Fast & Furious 6,2013-07-06,"$438,055","$235,232,620"
Fast & Furious 6,2013-07-07,"$256,055","$235,488,675"
Fast & Furious 6,2013-07-08,"$117,230","$235,605,905"
Fast & Furious 6,2013-07-09,"$135,740","$235,741,645"
Fast & Furious 6,2013-07-10,"$120,315","$235,861,960"
Fast & Furious 6,2013-07-11,"$123,395","$235,985,355"
Fast & Furious 6,2013-07-12,"$175,415","$236,160,770"
Fast & Furious 6,2013-07-13,"$233,240","$236,394,010"
Fast & Furious 6,2013-07-14,"$139,160","$236,533,170"
Fast & Furious 6,2013-07-15,"$66,640","$236,599,810"
Fast & Furious 6,2013-07-16,"$78,415","$236,678,225"
Fast & Furious 6,2013-07-17,"$61,180","$236,739,405"
Fast & Furious 6,2013-07-18,"$59,570","$236,798,975"
Fast & Furious 6,2013-07-19,"$99,050","$236,898,025"
Fast & Furious 6,2013-07-20,"$129,735","$237,027,760"
Fast & Furious 6,2013-07-21,"$93,465","$237,121,225"
Fast & Furious 6,2013-07-22,"$43,245","$237,164,470"
Fast & Furious 6,2013-07-23,"$50,220","$237,214,690"
Fast & Furious 6,2013-07-24,"$46,035","$237,260,725"
Fast & Furious 6,2013-07-25,"$43,125","$237,303,850"
Fast & Furious 6,2013-07-26,"$89,445","$237,393,295"
Fast & Furious 6,2013-07-27,"$128,160","$237,521,455"
Fast & Furious 6,2013-07-28,"$93,450","$237,614,905"
Fast & Furious 6,2013-07-29,"$42,720","$237,657,625"
Fast & Furious 6,2013-07-30,"$46,755","$237,704,380"
Fast & Furious 6,2013-07-31,"$42,695","$237,747,075"
Fast & Furious 6,2013-08-01,"$44,055","$237,791,130"
Fast & Furious 6,2013-08-02,"$64,400","$237,855,530"
Fast & Furious 6,2013-08-03,"$92,010","$237,947,540"
Fast & Furious 6,2013-08-04,"$72,450","$238,019,990"
Fast & Furious 6,2013-08-05,"$32,200","$238,052,190"
Fast & Furious 6,2013-08-06,"$32,250","$238,084,440"
Fast & Furious 6,2013-08-07,"$26,450","$238,110,890"
Fast & Furious 6,2013-08-08,"$28,765","$238,139,655"
Fast & Furious 6,2013-08-09,"$41,065","$238,180,720"
Fast & Furious 6,2013-08-10,"$60,080","$238,240,800"
Fast & Furious 6,2013-08-11,"$45,840","$238,286,640"
Fast & Furious 6,2013-08-12,"$18,145","$238,304,785"
Fast & Furious 6,2013-08-13,"$18,165","$238,322,950"
Fast & Furious 6,2013-08-14,"$17,190","$238,340,140"
Fast & Furious 6,2013-08-15,"$18,125","$238,358,265"
Fast & Furious 6,2013-08-16,"$25,380","$238,383,645"
Fast & Furious 6,2013-08-17,"$40,890","$238,424,535"
Fast & Furious 6,2013-08-18,"$29,610","$238,454,145"
Fast & Furious 6,2013-08-19,"$10,575","$238,464,720"
Fast & Furious 6,2013-08-20,"$11,280","$238,476,000"
Fast & Furious 6,2013-08-21,"$10,620","$238,486,620"
Fast & Furious 6,2013-08-22,"$11,255","$238,497,875"
Fast & Furious 6,2013-08-23,"$13,230","$238,511,105"
Fast & Furious 6,2013-08-24,"$23,520","$238,534,625"
Fast & Furious 6,2013-08-25,"$15,685","$238,550,310"
Fast & Furious 6,2013-08-26,"$5,390","$238,555,700"
Fast & Furious 6,2013-08-27,"$5,880","$238,561,580"
Fast & Furious 6,2013-08-28,"$5,405","$238,566,985"
Fast & Furious 6,2013-08-29,"$4,905","$238,571,890"
Fast & Furious 6,2013-08-30,"$14,455","$238,586,345"
Fast & Furious 6,2013-08-31,"$37,465","$238,623,810"
Fast & Furious 6,2013-09-01,"$40,415","$238,664,225"
Fast & Furious 6,2013-09-02,"$9,145","$238,673,370"
Fast & Furious 6,2013-09-03,"$2,360","$238,675,730"
Fast & Furious 6,2013-09-04,"$2,065","$238,677,795"
Fast & Furious 6,2013-09-05,"$2,055","$238,679,850"
Furious 7,2015-04-03,"$67,407,340","$67,407,340"
Furious 7,2015-04-04,"$46,626,580","$114,033,920"
Furious 7,2015-04-05,"$33,153,120","$147,187,040"
Furious 7,2015-04-06,"$14,015,350","$161,202,390"
Furious 7,2015-04-07,"$13,311,640","$174,514,030"
Furious 7,2015-04-08,"$9,187,550","$183,701,580"
Furious 7,2015-04-09,"$8,228,890","$191,930,470"
Furious 7,2015-04-10,"$18,863,180","$210,793,650"
Furious 7,2015-04-11,"$25,459,260","$236,252,910"
Furious 7,2015-04-12,"$15,263,490","$251,516,400"
Furious 7,2015-04-13,"$3,639,980","$255,156,380"
Furious 7,2015-04-14,"$4,363,870","$259,520,250"
Furious 7,2015-04-15,"$2,917,550","$262,437,800"
Furious 7,2015-04-16,"$2,916,280","$265,354,080"
Furious 7,2015-04-17,"$8,324,400","$273,678,480"
Furious 7,2015-04-18,"$12,922,640","$286,601,120"
Furious 7,2015-04-19,"$7,909,555","$294,510,675"
Furious 7,2015-04-20,"$2,021,640","$296,532,315"
Furious 7,2015-04-21,"$2,297,250","$298,829,565"
Furious 7,2015-04-22,"$1,704,520","$300,534,085"
Furious 7,2015-04-23,"$1,726,050","$302,260,135"
Furious 7,2015-04-24,"$4,874,240","$307,134,375"
Furious 7,2015-04-25,"$8,415,680","$315,550,055"
Furious 7,2015-04-26,"$4,531,520","$320,081,575"
Furious 7,2015-04-27,"$1,160,150","$321,241,725"
Furious 7,2015-04-28,"$1,427,695","$322,669,420"
Furious 7,2015-04-29,"$991,885","$323,661,305"
Furious 7,2015-04-30,"$763,050","$324,424,355"
Furious 7,2015-05-01,"$2,179,810","$326,604,165"
Furious 7,2015-05-02,"$2,596,010","$329,200,175"
Furious 7,2015-05-03,"$1,868,320","$331,068,495"
Furious 7,2015-05-04,"$494,150","$331,562,645"
Furious 7,2015-05-05,"$610,335","$332,172,980"
Furious 7,2015-05-06,"$480,115","$332,653,095"
Furious 7,2015-05-07,"$494,840","$333,147,935"
Furious 7,2015-05-08,"$1,441,920","$334,589,855"
Furious 7,2015-05-09,"$2,358,140","$336,947,995"
Furious 7,2015-05-10,"$1,607,140","$338,555,135"
Furious 7,2015-05-11,"$407,010","$338,962,145"
Furious 7,2015-05-12,"$479,150","$339,441,295"
Furious 7,2015-05-13,"$375,320","$339,816,615"
Furious 7,2015-05-14,"$316,880","$340,133,495"
Furious 7,2015-05-15,"$996,515","$341,130,010"
Furious 7,2015-05-16,"$1,656,120","$342,786,130"
Furious 7,2015-05-17,"$996,345","$343,782,475"
Furious 7,2015-05-18,"$312,230","$344,094,705"
Furious 7,2015-05-19,"$291,750","$344,386,455"
Furious 7,2015-05-20,"$246,450","$344,632,905"
Furious 7,2015-05-21,"$256,280","$344,889,185"
Furious 7,2015-05-22,"$569,555","$345,458,740"
Furious 7,2015-05-23,"$876,050","$346,334,790"
Furious 7,2015-05-24,"$826,480","$347,161,270"
Furious 7,2015-05-25,"$562,050","$347,723,320"
Furious 7,2015-05-26,"$207,405","$347,930,725"
Furious 7,2015-05-27,"$172,745","$348,103,470"
Furious 7,2015-05-28,"$140,480","$348,243,950"
Furious 7,2015-05-29,"$288,450","$348,532,400"
Furious 7,2015-05-30,"$447,795","$348,980,195"
Furious 7,2015-05-31,"$269,165","$349,249,360"
Furious 7,2015-06-01,"$96,780","$349,346,140"
Furious 7,2015-06-02,"$101,460","$349,447,600"
Furious 7,2015-06-03,"$79,185","$349,526,785"
Furious 7,2015-06-04,"$71,010","$349,597,795"
Furious 7,2015-06-05,"$127,355","$349,725,150"
Furious 7,2015-06-06,"$198,045","$349,923,195"
Furious 7,2015-06-07,"$110,915","$350,034,110"
Furious 7,2015-06-08,"$47,110","$350,081,220"
Furious 7,2015-06-09,"$51,810","$350,133,000"
Furious 7,2015-06-10,"$49,455","$350,182,455"
Furious 7,2015-06-11,"$40,035","$350,222,520"
Furious 7,2015-06-12,"$196,350","$350,418,870"
Furious 7,2015-06-13,"$285,600","$350,704,470"
Furious 7,2015-06-14,"$123,165","$350,827,635"
Furious 7,2015-06-15,"$44,625","$350,872,260"
Furious 7,2015-06-16,"$49,980","$350,922,240"
Furious 7,2015-06-17,"$58,905","$350,981,145"
Furious 7,2015-06-18,"$51,765","$351,032,910"
The Fate of the Furious,2017-04-14,"$45,695,015","$45,695,015"
The Fate of the Furious,2017-04-15,"$31,543,625","$77,238,640"
The Fate of the Furious,2017-04-16,"$21,548,065","$98,786,705"
The Fate of the Furious,2017-04-17,"$8,524,260","$107,310,965"
The Fate of the Furious,2017-04-18,"$8,150,190","$115,461,155"
The Fate of the Furious,2017-04-19,"$4,891,515","$120,352,670"
The Fate of the Furious,2017-04-20,"$4,543,550","$124,896,220"
The Fate of the Furious,2017-04-21,"$10,984,225","$135,880,445"
The Fate of the Furious,2017-04-22,"$16,942,100","$152,822,545"
The Fate of the Furious,2017-04-23,"$10,482,090","$163,304,635"
The Fate of the Furious,2017-04-24,"$2,462,540","$165,767,175"
The Fate of the Furious,2017-04-25,"$3,512,405","$169,279,580"
The Fate of the Furious,2017-04-26,"$2,111,370","$171,390,950"
The Fate of the Furious,2017-04-27,"$1,940,625","$173,331,575"
The Fate of the Furious,2017-04-28,"$5,144,730","$178,476,305"
The Fate of the Furious,2017-04-29,"$8,983,250","$187,459,555"
The Fate of the Furious,2017-04-30,"$5,808,560","$193,268,115"
The Fate of the Furious,2017-05-01,"$1,340,125","$194,608,240"
The Fate of the Furious,2017-05-02,"$1,869,080","$196,477,320"
The Fate of the Furious,2017-05-03,"$1,168,220","$197,645,540"
The Fate of the Furious,2017-05-04,"$961,990","$198,607,530"
The Fate of the Furious,2017-05-05,"$2,256,505","$200,864,035"
The Fate of the Furious,2017-05-06,"$3,849,730","$204,713,765"
The Fate of the Furious,2017-05-07,"$2,470,940","$207,184,705"
The Fate of the Furious,2017-05-08,"$601,450","$207,786,155"
The Fate of the Furious,2017-05-09,"$852,400","$208,638,555"
The Fate of the Furious,2017-05-10,"$568,535","$209,207,090"
The Fate of the Furious,2017-05-11,"$526,840","$209,733,930"
The Fate of the Furious,2017-05-12,"$1,380,325","$211,114,255"
The Fate of the Furious,2017-05-13,"$2,343,000","$213,457,255"
The Fate of the Furious,2017-05-14,"$1,677,520","$215,134,775"
The Fate of the Furious,2017-05-15,"$385,320","$215,520,095"
The Fate of the Furious,2017-05-16,"$512,135","$216,032,230"
The Fate of the Furious,2017-05-17,"$354,565","$216,386,795"
The Fate of the Furious,2017-05-18,"$323,505","$216,710,300"
The Fate of the Furious,2017-05-19,"$825,790","$217,536,090"
The Fate of the Furious,2017-05-20,"$1,444,270","$218,980,360"
The Fate of the Furious,2017-05-21,"$963,980","$219,944,340"
The Fate of the Furious,2017-05-22,"$343,345","$220,287,685"
The Fate of the Furious,2017-05-23,"$330,270","$220,617,955"
The Fate of the Furious,2017-05-24,"$242,860","$220,860,815"
The Fate of the Furious,2017-05-25,"$190,055","$221,050,870"
The Fate of the Furious,2017-05-26,"$378,425","$221,429,295"
The Fate of the Furious,2017-05-27,"$574,690","$222,003,985"
The Fate of the Furious,2017-05-28,"$538,945","$222,542,930"
The Fate of the Furious,2017-05-29,"$399,455","$222,942,385"
The Fate of the Furious,2017-05-30,"$164,505","$223,106,890"
The Fate of the Furious,2017-05-31,"$128,135","$223,235,025"
The Fate of the Furious,2017-06-01,"$82,910","$223,317,935"
The Fate of the Furious,2017-06-02,"$144,210","$223,462,145"
The Fate of the Furious,2017-06-03,"$223,340","$223,685,485"
The Fate of the Furious,2017-06-04,"$121,915","$223,807,400"
The Fate of the Furious,2017-06-05,"$66,285","$223,873,685"
The Fate of the Furious,2017-06-06,"$74,270","$223,947,955"
The Fate of the Furious,2017-06-07,"$63,130","$224,011,085"
The Fate of the Furious,2017-06-08,"$53,780","$224,064,865"
The Fate of the Furious,2017-06-09,"$130,265","$224,195,130"
The Fate of the Furious,2017-06-10,"$211,465","$224,406,595"
The Fate of the Furious,2017-06-11,"$101,040","$224,507,635"
The Fate of the Furious,2017-06-12,"$52,625","$224,560,260"
The Fate of the Furious,2017-06-13,"$63,765","$224,624,025"
The Fate of the Furious,2017-06-14,"$51,920","$224,675,945"
The Fate of the Furious,2017-06-15,"$49,930","$224,725,875"
The Fate of the Furious,2017-06-16,"$61,720","$224,787,595"
The Fate of the Furious,2017-06-17,"$79,960","$224,867,555"
The Fate of the Furious,2017-06-18,"$67,325","$224,934,880"
The Fate of the Furious,2017-06-19,"$31,425","$224,966,305"
The Fate of the Furious,2017-06-20,"$30,680","$224,996,985"
The Fate of the Furious,2017-06-21,"$26,245","$225,023,230"
The Fate of the Furious,2017-06-22,"$29,650","$225,052,880"
The Fate of the Furious,2017-06-23,"$41,400","$225,094,280"
The Fate of the Furious,2017-06-24,"$57,570","$225,151,850"
The Fate of the Furious,2017-06-25,"$46,005","$225,197,855"
The Fate of the Furious,2017-06-26,"$22,805","$225,220,660"
The Fate of the Furious,2017-06-27,"$25,285","$225,245,945"
The Fate of the Furious,2017-06-28,"$22,150","$225,268,095"
The Fate of the Furious,2017-06-29,"$22,775","$225,290,870"
The Fate of the Furious,2017-06-30,"$46,620","$225,337,490"
The Fate of the Furious,2017-07-01,"$57,255","$225,394,745"
The Fate of the Furious,2017-07-02,"$55,950","$225,450,695"
The Fate of the Furious,2017-07-03,"$43,080","$225,493,775"
The Fate of the Furious,2017-07-04,"$32,925","$225,526,700"
The Fate of the Furious,2017-07-05,"$29,775","$225,556,475"
The Fate of the Furious,2017-07-06,"$30,865","$225,587,340"
The Fate of the Furious,2017-07-07,"$31,880","$225,619,220"
The Fate of the Furious,2017-07-08,"$48,795","$225,668,015"
The Fate of the Furious,2017-07-09,"$29,385","$225,697,400"
The Fate of the Furious,2017-07-10,"$13,910","$225,711,310"
The Fate of the Furious,2017-07-11,"$17,940","$225,729,250"
The Fate of the Furious,2017-07-12,"$16,245","$225,745,495"
The Fate of the Furious,2017-07-13,"$19,270","$225,764,765"
