Film name,Date,Daily Gross,Gross To Date
The Lord of the Rings: The Two Towers,2003-06-27,"$22,006","$339,406,604"
The Lord of the Rings: The Two Towers,2003-06-28,"$29,216","$339,435,820"
The Lord of the Rings: The Two Towers,2003-06-29,"$22,173","$339,457,993"
The Lord of the Rings: The Two Towers,2003-06-30,"$12,451","$339,470,444"
The Lord of the Rings: The Two Towers,2003-07-01,"$11,214","$339,481,658"
The Lord of the Rings: The Two Towers,2003-07-02,"$8,445","$339,490,103"
The Lord of the Rings: The Two Towers,2003-07-03,"$13,283","$339,503,386"
The Lord of the Rings: The Two Towers,2003-07-04,"$11,627","$339,515,013"
The Lord of the Rings: The Two Towers,2003-07-05,"$22,244","$339,537,257"
The Lord of the Rings: The Two Towers,2003-07-06,"$17,019","$339,554,276"
The Lord of the Rings: The Two Towers,2003-07-07,"$8,944","$339,563,220"
The Lord of the Rings: The Two Towers,2003-07-08,"$10,298","$339,573,518"
The Lord of the Rings: The Two Towers,2003-07-09,"$10,565","$339,584,083"
The Lord of the Rings: The Two Towers,2003-07-10,"$9,275","$339,593,358"
The Lord of the Rings: The Two Towers,2003-07-11,"$9,405","$339,602,763"
The Lord of the Rings: The Two Towers,2003-07-12,"$14,343","$339,617,106"
The Lord of the Rings: The Two Towers,2003-07-13,"$11,676","$339,628,782"
The Lord of the Rings: The Two Towers,2003-07-14,"$7,243","$339,636,025"
The Lord of the Rings: The Two Towers,2003-07-15,"$7,446","$339,643,471"
The Lord of the Rings: The Two Towers,2003-07-16,"$7,480","$339,650,951"
The Lord of the Rings: The Two Towers,2003-07-17,"$7,657","$339,658,608"
The Lord of the Rings: The Two Towers,2003-07-18,"$8,123","$339,666,731"
The Lord of the Rings: The Two Towers,2003-07-19,"$11,242","$339,677,973"
The Lord of the Rings: The Two Towers,2003-07-20,"$9,635","$339,687,608"
The Lord of the Rings: The Two Towers,2003-07-21,"$5,453","$339,693,061"
The Lord of the Rings: The Two Towers,2003-07-22,"$6,570","$339,699,631"
The Lord of the Rings: The Two Towers,2003-07-23,"$5,782","$339,705,413"
The Lord of the Rings: The Two Towers,2003-07-24,"$6,361","$339,711,774"
The Lord of the Rings: The Two Towers,2003-07-25,"$6,757","$339,718,531"
The Lord of the Rings: The Two Towers,2003-07-26,"$8,545","$339,727,076"
The Lord of the Rings: The Two Towers,2003-07-27,"$7,378","$339,734,454"
The Lord of the Rings: The Two Towers,2003-07-28,"$3,949","$339,738,403"
The Lord of the Rings: The Two Towers,2003-07-29,"$4,615","$339,743,018"
The Lord of the Rings: The Two Towers,2003-07-30,"$4,643","$339,747,661"
The Lord of the Rings: The Two Towers,2003-07-31,"$3,592","$339,751,253"
The Lord of the Rings: The Two Towers,2003-08-01,"$1,729","$339,752,982"
The Lord of the Rings: The Two Towers,2003-08-02,"$3,406","$339,756,388"
The Lord of the Rings: The Two Towers,2003-08-03,"$2,415","$339,758,803"
The Lord of the Rings: The Two Towers,2003-08-04,"$1,433","$339,760,236"
The Lord of the Rings: The Two Towers,2003-08-05,"$1,463","$339,761,699"
The Lord of the Rings: The Two Towers,2003-08-06,"$1,453","$339,763,152"
The Lord of the Rings: The Two Towers,2003-08-07,"$1,564","$339,764,716"
The Lord of the Rings: The Two Towers,2003-08-08,"$2,070","$339,766,786"
The Lord of the Rings: The Two Towers,2003-08-09,"$3,068","$339,769,854"
The Lord of the Rings: The Two Towers,2003-08-10,"$2,654","$339,772,508"
The Lord of the Rings: The Two Towers,2003-08-11,"$1,228","$339,773,736"
The Lord of the Rings: The Two Towers,2003-08-12,"$1,428","$339,775,164"
The Lord of the Rings: The Two Towers,2003-08-13,"$1,478","$339,776,642"
The Lord of the Rings: The Two Towers,2003-08-15,"$1,142","$339,777,784"
The Lord of the Rings: The Two Towers,2003-08-16,"$2,072","$339,779,856"
The Lord of the Rings: The Two Towers,2003-08-17,"$1,891","$339,781,747"
The Lord of the Rings: The Two Towers,2003-08-18,$792,"$339,782,539"
The Lord of the Rings: The Two Towers,2003-08-19,$793,"$339,783,332"
The Lord of the Rings: The Two Towers,2003-08-20,$870,"$339,784,202"
The Lord of the Rings: The Two Towers,2003-08-21,$979,"$339,785,181"
The Lord of the Rings: The Return of the King,2003-12-17,"$34,450,834","$34,450,834"
The Lord of the Rings: The Return of the King,2003-12-18,"$17,019,987","$51,470,821"
The Lord of the Rings: The Return of the King,2003-12-19,"$21,811,549","$73,282,370"
The Lord of the Rings: The Return of the King,2003-12-20,"$27,492,053","$100,774,423"
The Lord of the Rings: The Return of the King,2003-12-21,"$23,326,111","$124,100,534"
The Lord of the Rings: The Return of the King,2003-12-22,"$13,563,208","$137,663,742"
The Lord of the Rings: The Return of the King,2003-12-23,"$12,476,242","$150,139,984"
The Lord of the Rings: The Return of the King,2003-12-24,"$7,544,400","$157,684,384"
The Lord of the Rings: The Return of the King,2003-12-25,"$13,986,220","$171,670,604"
The Lord of the Rings: The Return of the King,2003-12-26,"$19,152,196","$190,822,800"
The Lord of the Rings: The Return of the King,2003-12-27,"$17,249,267","$208,072,067"
The Lord of the Rings: The Return of the King,2003-12-28,"$14,196,641","$222,268,708"
The Lord of the Rings: The Return of the King,2003-12-29,"$10,052,588","$232,321,296"
The Lord of the Rings: The Return of the King,2003-12-30,"$9,615,240","$241,936,536"
The Lord of the Rings: The Return of the King,2003-12-31,"$7,509,391","$249,445,927"
The Lord of the Rings: The Return of the King,2004-01-01,"$12,784,656","$262,230,583"
The Lord of the Rings: The Return of the King,2004-01-02,"$10,602,130","$272,832,713"
The Lord of the Rings: The Return of the King,2004-01-03,"$10,563,221","$283,395,934"
The Lord of the Rings: The Return of the King,2004-01-04,"$7,015,027","$290,410,961"
The Lord of the Rings: The Return of the King,2004-01-05,"$2,228,471","$292,639,432"
The Lord of the Rings: The Return of the King,2004-01-06,"$2,015,440","$294,654,872"
The Lord of the Rings: The Return of the King,2004-01-07,"$1,805,059","$296,459,931"
The Lord of the Rings: The Return of the King,2004-01-08,"$1,651,907","$298,111,838"
The Lord of the Rings: The Return of the King,2004-01-09,"$3,676,960","$301,788,798"
The Lord of the Rings: The Return of the King,2004-01-10,"$6,439,410","$308,228,208"
The Lord of the Rings: The Return of the King,2004-01-11,"$4,092,728","$312,320,936"
The Lord of the Rings: The Return of the King,2004-01-12,"$1,098,097","$313,419,033"
The Lord of the Rings: The Return of the King,2004-01-13,"$1,148,156","$314,567,189"
The Lord of the Rings: The Return of the King,2004-01-14,"$989,404","$315,556,593"
The Lord of the Rings: The Return of the King,2004-01-15,"$1,036,039","$316,592,632"
The Lord of the Rings: The Return of the King,2004-01-16,"$2,376,259","$318,968,891"
The Lord of the Rings: The Return of the King,2004-01-17,"$4,614,194","$323,583,085"
The Lord of the Rings: The Return of the King,2004-01-18,"$3,229,017","$326,812,102"
The Lord of the Rings: The Return of the King,2004-01-19,"$2,228,291","$329,040,393"
The Lord of the Rings: The Return of the King,2004-01-20,"$739,324","$329,779,717"
The Lord of the Rings: The Return of the King,2004-01-21,"$610,621","$330,390,338"
The Lord of the Rings: The Return of the King,2004-01-22,"$641,904","$331,032,242"
The Lord of the Rings: The Return of the King,2004-01-23,"$1,509,646","$332,541,888"
The Lord of the Rings: The Return of the King,2004-01-24,"$3,158,167","$335,700,055"
The Lord of the Rings: The Return of the King,2004-01-25,"$2,117,943","$337,817,998"
The Lord of the Rings: The Return of the King,2004-01-26,"$527,010","$338,345,008"
The Lord of the Rings: The Return of the King,2004-01-27,"$546,848","$338,891,856"
The Lord of the Rings: The Return of the King,2004-01-28,"$576,890","$339,468,746"
The Lord of the Rings: The Return of the King,2004-01-29,"$552,266","$340,021,012"
The Lord of the Rings: The Return of the King,2004-01-30,"$1,371,409","$341,392,421"
The Lord of the Rings: The Return of the King,2004-01-31,"$2,739,574","$344,131,995"
The Lord of the Rings: The Return of the King,2004-02-01,"$1,199,820","$345,331,815"
The Lord of the Rings: The Return of the King,2004-02-02,"$387,715","$345,719,530"
The Lord of the Rings: The Return of the King,2004-02-03,"$399,383","$346,118,913"
The Lord of the Rings: The Return of the King,2004-02-04,"$368,338","$346,487,251"
The Lord of the Rings: The Return of the King,2004-02-05,"$352,421","$346,839,672"
The Lord of the Rings: The Return of the King,2004-02-06,"$907,810","$347,747,482"
The Lord of the Rings: The Return of the King,2004-02-07,"$2,014,866","$349,762,348"
The Lord of the Rings: The Return of the King,2004-02-08,"$1,370,995","$351,133,343"
The Lord of the Rings: The Return of the King,2004-02-09,"$295,586","$351,428,929"
The Lord of the Rings: The Return of the King,2004-02-10,"$282,298","$351,711,227"
The Lord of the Rings: The Return of the King,2004-02-11,"$263,172","$351,974,399"
The Lord of the Rings: The Return of the King,2004-02-12,"$303,176","$352,277,575"
The Lord of the Rings: The Return of the King,2004-02-13,"$799,613","$353,077,188"
The Lord of the Rings: The Return of the King,2004-02-14,"$1,957,907","$355,035,095"
The Lord of the Rings: The Return of the King,2004-02-15,"$1,429,675","$356,464,770"
The Lord of the Rings: The Return of the King,2004-02-16,"$903,086","$357,367,856"
The Lord of the Rings: The Return of the King,2004-02-17,"$309,557","$357,677,413"
The Lord of the Rings: The Return of the King,2004-02-18,"$297,803","$357,975,216"
The Lord of the Rings: The Return of the King,2004-02-19,"$293,263","$358,268,479"
The Lord of the Rings: The Return of the King,2004-02-20,"$653,702","$358,922,181"
The Lord of the Rings: The Return of the King,2004-02-21,"$1,299,866","$360,222,047"
The Lord of the Rings: The Return of the King,2004-02-22,"$896,887","$361,118,934"
The Lord of the Rings: The Return of the King,2004-02-23,"$210,728","$361,329,662"
The Lord of the Rings: The Return of the King,2004-02-24,"$225,112","$361,554,774"
The Lord of the Rings: The Return of the King,2004-02-25,"$187,721","$361,742,495"
The Lord of the Rings: The Return of the King,2004-02-26,"$198,452","$361,940,947"
The Lord of the Rings: The Return of the King,2004-02-27,"$495,714","$362,436,661"
The Lord of the Rings: The Return of the King,2004-02-28,"$1,021,754","$363,458,415"
The Lord of the Rings: The Return of the King,2004-02-29,"$657,197","$364,115,612"
The Lord of the Rings: The Return of the King,2004-03-01,"$278,415","$364,394,027"
The Lord of the Rings: The Return of the King,2004-03-02,"$281,259","$364,675,286"
The Lord of the Rings: The Return of the King,2004-03-03,"$244,837","$364,920,123"
The Lord of the Rings: The Return of the King,2004-03-04,"$252,225","$365,172,348"
The Lord of the Rings: The Return of the King,2004-03-05,"$720,571","$365,892,919"
The Lord of the Rings: The Return of the King,2004-03-06,"$1,433,740","$367,326,659"
The Lord of the Rings: The Return of the King,2004-03-07,"$883,511","$368,210,170"
The Lord of the Rings: The Return of the King,2004-03-08,"$222,746","$368,432,916"
The Lord of the Rings: The Return of the King,2004-03-09,"$239,109","$368,672,025"
The Lord of the Rings: The Return of the King,2004-03-10,"$218,626","$368,890,651"
The Lord of the Rings: The Return of the King,2004-03-11,"$235,642","$369,126,293"
The Lord of the Rings: The Return of the King,2004-03-12,"$486,695","$369,612,988"
The Lord of the Rings: The Return of the King,2004-03-13,"$908,040","$370,521,028"
The Lord of the Rings: The Return of the King,2004-03-14,"$626,766","$371,147,794"
The Lord of the Rings: The Return of the King,2004-03-15,"$207,934","$371,355,728"
The Lord of the Rings: The Return of the King,2004-03-16,"$229,529","$371,585,257"
The Lord of the Rings: The Return of the King,2004-03-17,"$199,466","$371,784,723"
The Lord of the Rings: The Return of the King,2004-03-18,"$224,086","$372,008,809"
The Lord of the Rings: The Return of the King,2004-03-19,"$361,805","$372,370,614"
The Lord of the Rings: The Return of the King,2004-03-20,"$598,062","$372,968,676"
The Lord of the Rings: The Return of the King,2004-03-21,"$390,881","$373,359,557"
The Lord of the Rings: The Return of the King,2004-03-22,"$120,947","$373,480,504"
The Lord of the Rings: The Return of the King,2004-03-23,"$122,720","$373,603,224"
The Lord of the Rings: The Return of the King,2004-03-24,"$116,907","$373,720,131"
The Lord of the Rings: The Return of the King,2004-03-25,"$130,624","$373,850,755"
The Lord of the Rings: The Return of the King,2004-03-26,"$177,824","$374,028,579"
The Lord of the Rings: The Return of the King,2004-03-27,"$331,070","$374,359,649"
The Lord of the Rings: The Return of the King,2004-03-28,"$196,923","$374,556,572"
The Lord of the Rings: The Return of the King,2004-03-29,"$61,634","$374,618,206"
The Lord of the Rings: The Return of the King,2004-03-30,"$66,946","$374,685,152"
The Lord of the Rings: The Return of the King,2004-03-31,"$71,951","$374,757,103"
The Lord of the Rings: The Return of the King,2004-04-01,"$73,544","$374,830,647"
The Lord of the Rings: The Return of the King,2004-04-02,"$99,709","$374,930,356"
The Lord of the Rings: The Return of the King,2004-04-03,"$165,106","$375,095,462"
The Lord of the Rings: The Return of the King,2004-04-04,"$109,088","$375,204,550"
The Lord of the Rings: The Return of the King,2004-04-05,"$38,323","$375,242,873"
The Lord of the Rings: The Return of the King,2004-04-06,"$45,294","$375,288,167"
The Lord of the Rings: The Return of the King,2004-04-07,"$40,151","$375,328,318"
The Lord of the Rings: The Return of the King,2004-04-08,"$49,682","$375,378,000"
The Lord of the Rings: The Return of the King,2004-04-09,"$96,875","$375,474,875"
The Lord of the Rings: The Return of the King,2004-04-10,"$120,030","$375,594,905"
The Lord of the Rings: The Return of the King,2004-04-11,"$72,328","$375,667,233"
The Lord of the Rings: The Return of the King,2004-04-12,"$49,044","$375,716,277"
The Lord of the Rings: The Return of the King,2004-04-13,"$41,307","$375,757,584"
The Lord of the Rings: The Return of the King,2004-04-14,"$37,286","$375,794,870"
The Lord of the Rings: The Return of the King,2004-04-15,"$36,360","$375,831,230"
The Lord of the Rings: The Return of the King,2004-04-16,"$62,995","$375,894,225"
The Lord of the Rings: The Return of the King,2004-04-17,"$103,154","$375,997,379"
The Lord of the Rings: The Return of the King,2004-04-18,"$61,172","$376,058,551"
The Lord of the Rings: The Return of the King,2004-04-19,"$18,112","$376,076,663"
The Lord of the Rings: The Return of the King,2004-04-20,"$22,106","$376,098,769"
The Lord of the Rings: The Return of the King,2004-04-21,"$21,226","$376,119,995"
The Lord of the Rings: The Return of the King,2004-04-22,"$22,707","$376,142,702"
The Lord of the Rings: The Return of the King,2004-04-23,"$51,014","$376,193,716"
The Lord of the Rings: The Return of the King,2004-04-24,"$84,490","$376,278,206"
The Lord of the Rings: The Return of the King,2004-04-25,"$59,226","$376,337,432"
The Lord of the Rings: The Return of the King,2004-04-26,"$16,461","$376,353,893"
The Lord of the Rings: The Return of the King,2004-04-27,"$16,145","$376,370,038"
The Lord of the Rings: The Return of the King,2004-04-28,"$15,675","$376,385,713"
The Lord of the Rings: The Return of the King,2004-04-29,"$16,239","$376,401,952"
The Lord of the Rings: The Return of the King,2004-04-30,"$39,716","$376,441,668"
The Lord of the Rings: The Return of the King,2004-05-01,"$69,865","$376,511,533"
The Lord of the Rings: The Return of the King,2004-05-02,"$45,050","$376,556,583"
The Lord of the Rings: The Return of the King,2004-05-03,"$13,579","$376,570,162"
The Lord of the Rings: The Return of the King,2004-05-04,"$14,092","$376,584,254"
The Lord of the Rings: The Return of the King,2004-05-05,"$14,571","$376,598,825"
The Lord of the Rings: The Return of the King,2004-05-06,"$13,794","$376,612,619"
The Lord of the Rings: The Return of the King,2004-05-07,"$27,643","$376,640,262"
The Lord of the Rings: The Return of the King,2004-05-08,"$45,050","$376,685,312"
The Lord of the Rings: The Return of the King,2004-05-09,"$31,016","$376,716,328"
The Lord of the Rings: The Return of the King,2004-05-10,"$10,006","$376,726,334"
The Lord of the Rings: The Return of the King,2004-05-11,"$10,904","$376,737,238"
The Lord of the Rings: The Return of the King,2004-05-12,"$11,159","$376,748,397"
The Lord of the Rings: The Return of the King,2004-05-13,"$12,034","$376,760,431"
The Lord of the Rings: The Return of the King,2004-05-14,"$23,542","$376,783,973"
The Lord of the Rings: The Return of the King,2004-05-15,"$41,933","$376,825,906"
The Lord of the Rings: The Return of the King,2004-05-16,"$27,096","$376,853,002"
The Lord of the Rings: The Return of the King,2004-05-17,"$8,125","$376,861,127"
The Lord of the Rings: The Return of the King,2004-05-18,"$8,624","$376,869,751"
The Lord of the Rings: The Return of the King,2004-05-19,"$7,767","$376,877,518"
The Lord of the Rings: The Return of the King,2004-05-20,"$9,271","$376,886,789"
The Lord of the Rings: The Return of the King,2004-05-21,"$19,356","$376,906,145"
The Lord of the Rings: The Return of the King,2004-05-22,"$31,462","$376,937,607"
The Lord of the Rings: The Return of the King,2004-05-23,"$21,358","$376,958,965"
The Lord of the Rings: The Return of the King,2004-05-24,"$9,451","$376,968,416"
The Lord of the Rings: The Return of the King,2004-05-25,"$6,047","$376,974,463"
The Lord of the Rings: The Return of the King,2004-05-26,"$6,260","$376,980,723"
The Lord of the Rings: The Return of the King,2004-05-27,"$7,046","$376,987,769"
The Lord of the Rings: The Return of the King,2004-05-28,"$6,990","$376,994,759"
The Lord of the Rings: The Return of the King,2004-05-29,"$9,765","$377,004,524"
The Lord of the Rings: The Return of the King,2004-05-30,"$8,549","$377,013,073"
The Lord of the Rings: The Return of the King,2004-05-31,"$6,179","$377,019,252"
The Lord of the Rings: The Return of the King,2004-06-01,"$2,326","$377,021,578"
The Lord of the Rings: The Return of the King,2004-06-02,"$2,498","$377,024,076"
The Lord of the Rings: The Return of the King,2004-06-03,"$3,249","$377,027,325"
The Hobbit: An Unexpected Journey,2012-12-14,"$37,125,547","$37,125,547"
The Hobbit: An Unexpected Journey,2012-12-15,"$27,739,815","$64,865,362"
The Hobbit: An Unexpected Journey,2012-12-16,"$19,751,941","$84,617,303"
The Hobbit: An Unexpected Journey,2012-12-17,"$7,738,293","$92,355,596"
The Hobbit: An Unexpected Journey,2012-12-18,"$7,855,090","$100,210,686"
The Hobbit: An Unexpected Journey,2012-12-19,"$6,327,187","$106,537,873"
The Hobbit: An Unexpected Journey,2012-12-20,"$6,615,027","$113,152,900"
The Hobbit: An Unexpected Journey,2012-12-21,"$10,078,827","$123,231,727"
The Hobbit: An Unexpected Journey,2012-12-22,"$14,160,166","$137,391,893"
The Hobbit: An Unexpected Journey,2012-12-23,"$12,649,372","$150,041,265"
The Hobbit: An Unexpected Journey,2012-12-24,"$6,897,267","$156,938,532"
The Hobbit: An Unexpected Journey,2012-12-25,"$11,238,529","$168,177,061"
The Hobbit: An Unexpected Journey,2012-12-26,"$11,388,229","$179,565,290"
The Hobbit: An Unexpected Journey,2012-12-27,"$10,135,524","$189,700,814"
The Hobbit: An Unexpected Journey,2012-12-28,"$10,619,334","$200,320,148"
The Hobbit: An Unexpected Journey,2012-12-29,"$11,588,637","$211,908,785"
The Hobbit: An Unexpected Journey,2012-12-30,"$9,718,097","$221,626,882"
The Hobbit: An Unexpected Journey,2012-12-31,"$6,919,722","$228,546,604"
The Hobbit: An Unexpected Journey,2013-01-01,"$9,454,721","$238,001,325"
The Hobbit: An Unexpected Journey,2013-01-02,"$4,449,012","$242,450,337"
The Hobbit: An Unexpected Journey,2013-01-03,"$3,839,170","$246,289,507"
The Hobbit: An Unexpected Journey,2013-01-04,"$5,172,345","$251,461,852"
The Hobbit: An Unexpected Journey,2013-01-05,"$7,629,018","$259,090,870"
The Hobbit: An Unexpected Journey,2013-01-06,"$4,744,023","$263,834,893"
The Hobbit: An Unexpected Journey,2013-01-07,"$1,311,112","$265,146,005"
The Hobbit: An Unexpected Journey,2013-01-08,"$1,571,276","$266,717,281"
The Hobbit: An Unexpected Journey,2013-01-09,"$1,174,496","$267,891,777"
The Hobbit: An Unexpected Journey,2013-01-10,"$1,152,410","$269,044,187"
The Hobbit: An Unexpected Journey,2013-01-11,"$2,349,056","$271,393,243"
The Hobbit: An Unexpected Journey,2013-01-12,"$4,190,664","$275,583,907"
The Hobbit: An Unexpected Journey,2013-01-13,"$2,628,711","$278,212,618"
The Hobbit: An Unexpected Journey,2013-01-14,"$657,165","$278,869,783"
The Hobbit: An Unexpected Journey,2013-01-15,"$819,287","$279,689,070"
The Hobbit: An Unexpected Journey,2013-01-16,"$638,323","$280,327,393"
The Hobbit: An Unexpected Journey,2013-01-17,"$662,348","$280,989,741"
The Hobbit: An Unexpected Journey,2013-01-18,"$1,452,459","$282,442,200"
The Hobbit: An Unexpected Journey,2013-01-19,"$2,820,219","$285,262,419"
The Hobbit: An Unexpected Journey,2013-01-20,"$1,904,263","$287,166,682"
The Hobbit: An Unexpected Journey,2013-01-21,"$1,446,369","$288,613,051"
The Hobbit: An Unexpected Journey,2013-01-22,"$508,007","$289,121,058"
The Hobbit: An Unexpected Journey,2013-01-23,"$409,182","$289,530,240"
The Hobbit: An Unexpected Journey,2013-01-24,"$408,230","$289,938,470"
The Hobbit: An Unexpected Journey,2013-01-25,"$716,795","$290,655,265"
The Hobbit: An Unexpected Journey,2013-01-26,"$1,647,767","$292,303,032"
The Hobbit: An Unexpected Journey,2013-01-27,"$1,020,799","$293,323,831"
The Hobbit: An Unexpected Journey,2013-01-28,"$239,134","$293,562,965"
The Hobbit: An Unexpected Journey,2013-01-29,"$268,173","$293,831,138"
The Hobbit: An Unexpected Journey,2013-01-30,"$220,342","$294,051,480"
The Hobbit: An Unexpected Journey,2013-01-31,"$241,040","$294,292,520"
The Hobbit: An Unexpected Journey,2013-02-01,"$498,915","$294,791,435"
The Hobbit: An Unexpected Journey,2013-02-02,"$1,008,214","$295,799,649"
The Hobbit: An Unexpected Journey,2013-02-03,"$394,035","$296,193,684"
The Hobbit: An Unexpected Journey,2013-02-04,"$155,053","$296,348,737"
The Hobbit: An Unexpected Journey,2013-02-05,"$193,200","$296,541,937"
The Hobbit: An Unexpected Journey,2013-02-06,"$155,033","$296,696,970"
The Hobbit: An Unexpected Journey,2013-02-07,"$168,082","$296,865,052"
The Hobbit: An Unexpected Journey,2013-02-08,"$309,527","$297,174,579"
The Hobbit: An Unexpected Journey,2013-02-09,"$702,873","$297,877,452"
The Hobbit: An Unexpected Journey,2013-02-10,"$455,974","$298,333,426"
The Hobbit: An Unexpected Journey,2013-02-11,"$148,366","$298,481,792"
The Hobbit: An Unexpected Journey,2013-02-12,"$128,138","$298,609,930"
The Hobbit: An Unexpected Journey,2013-02-13,"$112,202","$298,722,132"
The Hobbit: An Unexpected Journey,2013-02-14,"$162,213","$298,884,345"
The Hobbit: An Unexpected Journey,2013-02-15,"$217,063","$299,101,408"
The Hobbit: An Unexpected Journey,2013-02-16,"$426,396","$299,527,804"
The Hobbit: An Unexpected Journey,2013-02-17,"$346,902","$299,874,706"
The Hobbit: An Unexpected Journey,2013-02-18,"$286,579","$300,161,285"
The Hobbit: An Unexpected Journey,2013-02-19,"$88,138","$300,249,423"
The Hobbit: An Unexpected Journey,2013-02-20,"$73,468","$300,322,891"
The Hobbit: An Unexpected Journey,2013-02-21,"$79,005","$300,401,896"
The Hobbit: An Unexpected Journey,2013-02-22,"$130,205","$300,532,101"
The Hobbit: An Unexpected Journey,2013-02-23,"$265,168","$300,797,269"
The Hobbit: An Unexpected Journey,2013-02-24,"$155,110","$300,952,379"
The Hobbit: An Unexpected Journey,2013-02-25,"$45,469","$300,997,848"
The Hobbit: An Unexpected Journey,2013-02-26,"$46,884","$301,044,732"
The Hobbit: An Unexpected Journey,2013-02-27,"$41,075","$301,085,807"
The Hobbit: An Unexpected Journey,2013-02-28,"$49,185","$301,134,992"
The Hobbit: An Unexpected Journey,2013-03-01,"$63,257","$301,198,249"
The Hobbit: An Unexpected Journey,2013-03-02,"$126,617","$301,324,866"
The Hobbit: An Unexpected Journey,2013-03-03,"$77,880","$301,402,746"
The Hobbit: An Unexpected Journey,2013-03-04,"$21,922","$301,424,668"
The Hobbit: An Unexpected Journey,2013-03-05,"$27,011","$301,451,679"
The Hobbit: An Unexpected Journey,2013-03-06,"$21,339","$301,473,018"
The Hobbit: An Unexpected Journey,2013-03-07,"$22,979","$301,495,997"
The Hobbit: An Unexpected Journey,2013-03-08,"$96,565","$301,592,562"
The Hobbit: An Unexpected Journey,2013-03-09,"$172,907","$301,765,469"
The Hobbit: An Unexpected Journey,2013-03-10,"$109,464","$301,874,933"
The Hobbit: An Unexpected Journey,2013-03-11,"$46,165","$301,921,098"
The Hobbit: An Unexpected Journey,2013-03-12,"$54,936","$301,976,034"
The Hobbit: An Unexpected Journey,2013-03-13,"$47,663","$302,023,697"
The Hobbit: An Unexpected Journey,2013-03-14,"$51,506","$302,075,203"
The Hobbit: An Unexpected Journey,2013-03-15,"$87,238","$302,162,441"
The Hobbit: An Unexpected Journey,2013-03-16,"$142,234","$302,304,675"
The Hobbit: An Unexpected Journey,2013-03-17,"$88,346","$302,393,021"
The Hobbit: An Unexpected Journey,2013-03-18,"$28,605","$302,421,626"
The Hobbit: An Unexpected Journey,2013-03-19,"$32,823","$302,454,449"
The Hobbit: An Unexpected Journey,2013-03-20,"$31,509","$302,485,958"
The Hobbit: An Unexpected Journey,2013-03-21,"$31,775","$302,517,733"
The Hobbit: An Unexpected Journey,2013-03-22,"$49,326","$302,567,059"
The Hobbit: An Unexpected Journey,2013-03-23,"$81,386","$302,648,445"
The Hobbit: An Unexpected Journey,2013-03-24,"$47,493","$302,695,938"
The Hobbit: An Unexpected Journey,2013-03-25,"$19,797","$302,715,735"
The Hobbit: An Unexpected Journey,2013-03-26,"$22,772","$302,738,507"
The Hobbit: An Unexpected Journey,2013-03-27,"$18,517","$302,757,024"
The Hobbit: An Unexpected Journey,2013-03-28,"$22,901","$302,779,925"
The Hobbit: An Unexpected Journey,2013-03-29,"$25,697","$302,805,622"
The Hobbit: An Unexpected Journey,2013-03-30,"$27,547","$302,833,169"
The Hobbit: An Unexpected Journey,2013-03-31,"$16,324","$302,849,493"
The Hobbit: An Unexpected Journey,2013-04-01,"$11,453","$302,860,946"
The Hobbit: An Unexpected Journey,2013-04-02,"$10,252","$302,871,198"
The Hobbit: An Unexpected Journey,2013-04-03,"$9,637","$302,880,835"
The Hobbit: An Unexpected Journey,2013-04-04,"$12,464","$302,893,299"
The Hobbit: An Unexpected Journey,2013-04-05,"$12,059","$302,905,358"
The Hobbit: An Unexpected Journey,2013-04-06,"$17,162","$302,922,520"
The Hobbit: An Unexpected Journey,2013-04-07,"$10,104","$302,932,624"
The Hobbit: An Unexpected Journey,2013-04-08,"$2,933","$302,935,557"
The Hobbit: An Unexpected Journey,2013-04-09,"$3,047","$302,938,604"
The Hobbit: An Unexpected Journey,2013-04-10,"$2,742","$302,941,346"
The Hobbit: An Unexpected Journey,2013-04-11,"$3,043","$302,944,389"
The Hobbit: An Unexpected Journey,2013-04-12,"$8,912","$302,953,301"
The Hobbit: An Unexpected Journey,2013-04-13,"$13,322","$302,966,623"
The Hobbit: An Unexpected Journey,2013-04-14,"$8,452","$302,975,075"
The Hobbit: An Unexpected Journey,2013-04-15,"$1,666","$302,976,741"
The Hobbit: An Unexpected Journey,2013-04-16,"$1,832","$302,978,573"
The Hobbit: An Unexpected Journey,2013-04-17,"$1,684","$302,980,257"
The Hobbit: An Unexpected Journey,2013-04-18,"$2,155","$302,982,412"
The Hobbit: An Unexpected Journey,2013-04-19,"$6,158","$302,988,570"
The Hobbit: An Unexpected Journey,2013-04-20,"$7,683","$302,996,253"
The Hobbit: An Unexpected Journey,2013-04-21,"$4,976","$303,001,229"
The Hobbit: An Unexpected Journey,2013-04-22,$493,"$303,001,722"
The Hobbit: An Unexpected Journey,2013-04-23,$552,"$303,002,274"
The Hobbit: An Unexpected Journey,2013-04-24,$491,"$303,002,765"
The Hobbit: An Unexpected Journey,2013-04-25,$803,"$303,003,568"
The Hobbit: The Desolation of Smaug,2013-12-13,"$31,190,587","$31,190,587"
The Hobbit: The Desolation of Smaug,2013-12-14,"$24,430,416","$55,621,003"
The Hobbit: The Desolation of Smaug,2013-12-15,"$18,024,194","$73,645,197"
The Hobbit: The Desolation of Smaug,2013-12-16,"$6,202,204","$79,847,401"
The Hobbit: The Desolation of Smaug,2013-12-17,"$6,295,431","$86,142,832"
