Film name,Date,Daily Gross,Gross To Date
Fantastic Beasts and Where To Find Them,2017-03-26,"$8,577","$234,018,657"
Fantastic Beasts and Where To Find Them,2017-03-27,"$4,126","$234,022,783"
Fantastic Beasts and Where To Find Them,2017-03-28,"$4,827","$234,027,610"
Fantastic Beasts and Where To Find Them,2017-03-29,"$4,240","$234,031,850"
Fantastic Beasts and Where To Find Them,2017-03-30,"$5,725","$234,037,575"
Fantastic Beasts: The Crimes of Grindelwald,2018-11-16,"$25,473,261","$25,473,261"
Fantastic Beasts: The Crimes of Grindelwald,2018-11-17,"$21,321,824","$46,795,085"
Fantastic Beasts: The Crimes of Grindelwald,2018-11-18,"$15,368,019","$62,163,104"
Fantastic Beasts: The Crimes of Grindelwald,2018-11-19,"$5,074,414","$67,237,518"
Fantastic Beasts: The Crimes of Grindelwald,2018-11-20,"$6,959,720","$74,197,238"
Fantastic Beasts: The Crimes of Grindelwald,2018-11-21,"$6,789,283","$80,986,521"
Fantastic Beasts: The Crimes of Grindelwald,2018-11-22,"$6,192,290","$87,178,811"
Fantastic Beasts: The Crimes of Grindelwald,2018-11-23,"$11,604,272","$98,783,083"
Fantastic Beasts: The Crimes of Grindelwald,2018-11-24,"$11,281,377","$110,064,460"
Fantastic Beasts: The Crimes of Grindelwald,2018-11-25,"$6,489,849","$116,554,309"
Fantastic Beasts: The Crimes of Grindelwald,2018-11-26,"$1,594,100","$118,148,409"
Fantastic Beasts: The Crimes of Grindelwald,2018-11-27,"$2,234,749","$120,383,158"
Fantastic Beasts: The Crimes of Grindelwald,2018-11-28,"$1,392,362","$121,775,520"
Fantastic Beasts: The Crimes of Grindelwald,2018-11-29,"$1,365,886","$123,141,406"
Fantastic Beasts: The Crimes of Grindelwald,2018-11-30,"$3,077,332","$126,218,738"
Fantastic Beasts: The Crimes of Grindelwald,2018-12-01,"$5,020,876","$131,239,614"
Fantastic Beasts: The Crimes of Grindelwald,2018-12-02,"$3,263,348","$134,502,962"
Fantastic Beasts: The Crimes of Grindelwald,2018-12-03,"$828,259","$135,331,221"
Fantastic Beasts: The Crimes of Grindelwald,2018-12-04,"$1,362,122","$136,693,343"
Fantastic Beasts: The Crimes of Grindelwald,2018-12-05,"$903,248","$137,596,591"
Fantastic Beasts: The Crimes of Grindelwald,2018-12-06,"$805,933","$138,402,524"
Fantastic Beasts: The Crimes of Grindelwald,2018-12-07,"$1,783,921","$140,186,445"
Fantastic Beasts: The Crimes of Grindelwald,2018-12-08,"$3,120,787","$143,307,232"
Fantastic Beasts: The Crimes of Grindelwald,2018-12-09,"$2,049,138","$145,356,370"
Fantastic Beasts: The Crimes of Grindelwald,2018-12-10,"$591,474","$145,947,844"
Fantastic Beasts: The Crimes of Grindelwald,2018-12-11,"$923,392","$146,871,236"
Fantastic Beasts: The Crimes of Grindelwald,2018-12-12,"$593,524","$147,464,760"
Fantastic Beasts: The Crimes of Grindelwald,2018-12-13,"$538,650","$148,003,410"
Fantastic Beasts: The Crimes of Grindelwald,2018-12-14,"$1,022,480","$149,025,890"
Fantastic Beasts: The Crimes of Grindelwald,2018-12-15,"$1,582,248","$150,608,138"
Fantastic Beasts: The Crimes of Grindelwald,2018-12-16,"$1,185,111","$151,793,249"
Fantastic Beasts: The Crimes of Grindelwald,2018-12-17,"$430,155","$152,223,404"
Fantastic Beasts: The Crimes of Grindelwald,2018-12-18,"$658,296","$152,881,700"
Fantastic Beasts: The Crimes of Grindelwald,2018-12-19,"$401,263","$153,282,963"
Fantastic Beasts: The Crimes of Grindelwald,2018-12-20,"$309,750","$153,592,713"
Fantastic Beasts: The Crimes of Grindelwald,2018-12-21,"$242,880","$153,835,593"
Fantastic Beasts: The Crimes of Grindelwald,2018-12-22,"$335,656","$154,171,249"
Fantastic Beasts: The Crimes of Grindelwald,2018-12-23,"$322,248","$154,493,497"
Fantastic Beasts: The Crimes of Grindelwald,2018-12-24,"$226,170","$154,719,667"
Fantastic Beasts: The Crimes of Grindelwald,2018-12-25,"$247,574","$154,967,241"
Fantastic Beasts: The Crimes of Grindelwald,2018-12-26,"$308,190","$155,275,431"
Fantastic Beasts: The Crimes of Grindelwald,2018-12-27,"$286,569","$155,562,000"
Fantastic Beasts: The Crimes of Grindelwald,2018-12-28,"$328,579","$155,890,579"
Fantastic Beasts: The Crimes of Grindelwald,2018-12-29,"$347,488","$156,238,067"
Fantastic Beasts: The Crimes of Grindelwald,2018-12-30,"$311,634","$156,549,701"
Fantastic Beasts: The Crimes of Grindelwald,2018-12-31,"$232,158","$156,781,859"
Fantastic Beasts: The Crimes of Grindelwald,2019-01-01,"$296,067","$157,077,926"
Fantastic Beasts: The Crimes of Grindelwald,2019-01-02,"$179,579","$157,257,505"
Fantastic Beasts: The Crimes of Grindelwald,2019-01-03,"$151,068","$157,408,573"
Fantastic Beasts: The Crimes of Grindelwald,2019-01-04,"$200,158","$157,608,731"
Fantastic Beasts: The Crimes of Grindelwald,2019-01-05,"$262,992","$157,871,723"
Fantastic Beasts: The Crimes of Grindelwald,2019-01-06,"$163,069","$158,034,792"
Fantastic Beasts: The Crimes of Grindelwald,2019-01-07,"$52,212","$158,087,004"
Fantastic Beasts: The Crimes of Grindelwald,2019-01-08,"$68,032","$158,155,036"
Fantastic Beasts: The Crimes of Grindelwald,2019-01-09,"$46,246","$158,201,282"
Fantastic Beasts: The Crimes of Grindelwald,2019-01-10,"$37,707","$158,238,989"
Fantastic Beasts: The Crimes of Grindelwald,2019-01-11,"$72,304","$158,311,293"
Fantastic Beasts: The Crimes of Grindelwald,2019-01-12,"$129,224","$158,440,517"
Fantastic Beasts: The Crimes of Grindelwald,2019-01-13,"$80,186","$158,520,703"
Fantastic Beasts: The Crimes of Grindelwald,2019-01-14,"$23,072","$158,543,775"
Fantastic Beasts: The Crimes of Grindelwald,2019-01-15,"$35,843","$158,579,618"
Fantastic Beasts: The Crimes of Grindelwald,2019-01-16,"$23,804","$158,603,422"
Fantastic Beasts: The Crimes of Grindelwald,2019-01-17,"$17,566","$158,620,988"
Fantastic Beasts: The Crimes of Grindelwald,2019-01-18,"$60,864","$158,681,852"
Fantastic Beasts: The Crimes of Grindelwald,2019-01-19,"$112,581","$158,794,433"
Fantastic Beasts: The Crimes of Grindelwald,2019-01-20,"$79,012","$158,873,445"
Fantastic Beasts: The Crimes of Grindelwald,2019-01-21,"$66,663","$158,940,108"
Fantastic Beasts: The Crimes of Grindelwald,2019-01-22,"$23,456","$158,963,564"
Fantastic Beasts: The Crimes of Grindelwald,2019-01-23,"$19,481","$158,983,045"
Fantastic Beasts: The Crimes of Grindelwald,2019-01-24,"$22,064","$159,005,109"
Fantastic Beasts: The Crimes of Grindelwald,2019-01-25,"$37,900","$159,043,009"
Fantastic Beasts: The Crimes of Grindelwald,2019-01-26,"$76,183","$159,119,192"
Fantastic Beasts: The Crimes of Grindelwald,2019-01-27,"$46,486","$159,165,678"
Fantastic Beasts: The Crimes of Grindelwald,2019-01-28,"$11,355","$159,177,033"
Fantastic Beasts: The Crimes of Grindelwald,2019-01-29,"$13,876","$159,190,909"
Fantastic Beasts: The Crimes of Grindelwald,2019-01-30,"$10,826","$159,201,735"
Fantastic Beasts: The Crimes of Grindelwald,2019-01-31,"$13,353","$159,215,088"
Fantastic Beasts: The Crimes of Grindelwald,2019-02-01,"$27,088","$159,242,176"
Fantastic Beasts: The Crimes of Grindelwald,2019-02-02,"$57,670","$159,299,846"
Fantastic Beasts: The Crimes of Grindelwald,2019-02-03,"$24,214","$159,324,060"
Fantastic Beasts: The Crimes of Grindelwald,2019-02-04,"$8,257","$159,332,317"
Fantastic Beasts: The Crimes of Grindelwald,2019-02-05,"$11,498","$159,343,815"
Fantastic Beasts: The Crimes of Grindelwald,2019-02-06,"$9,530","$159,353,345"
Fantastic Beasts: The Crimes of Grindelwald,2019-02-07,"$9,286","$159,362,631"
Fantastic Beasts: The Crimes of Grindelwald,2019-02-08,"$16,712","$159,379,343"
Fantastic Beasts: The Crimes of Grindelwald,2019-02-09,"$35,546","$159,414,889"
Fantastic Beasts: The Crimes of Grindelwald,2019-02-10,"$22,644","$159,437,533"
Fantastic Beasts: The Crimes of Grindelwald,2019-02-11,"$5,833","$159,443,366"
Fantastic Beasts: The Crimes of Grindelwald,2019-02-12,"$5,686","$159,449,052"
Fantastic Beasts: The Crimes of Grindelwald,2019-02-13,"$5,146","$159,454,198"
Fantastic Beasts: The Crimes of Grindelwald,2019-02-14,"$11,861","$159,466,059"
Fantastic Beasts: The Crimes of Grindelwald,2019-02-15,"$12,364","$159,478,423"
Fantastic Beasts: The Crimes of Grindelwald,2019-02-16,"$24,495","$159,502,918"
Fantastic Beasts: The Crimes of Grindelwald,2019-02-17,"$19,967","$159,522,885"
Fantastic Beasts: The Crimes of Grindelwald,2019-02-18,"$16,356","$159,539,241"
Fantastic Beasts: The Crimes of Grindelwald,2019-02-19,"$5,909","$159,545,150"
Fantastic Beasts: The Crimes of Grindelwald,2019-02-20,"$5,220","$159,550,370"
Fantastic Beasts: The Crimes of Grindelwald,2019-02-21,"$5,531","$159,555,901"
