Film name,Date,Daily Gross,Gross To Date
Star Wars: Episode II - Attack of the Clones,2002-10-26,"$5,914","$302,177,962"
Star Wars: Episode II - Attack of the Clones,2002-10-27,"$3,217","$302,181,179"
Star Wars: Episode II - Attack of the Clones,2002-10-28,$783,"$302,181,962"
Star Wars: Episode II - Attack of the Clones,2002-10-29,$825,"$302,182,787"
Star Wars: Episode II - Attack of the Clones,2002-10-30,$780,"$302,183,567"
Star Wars: Episode II - Attack of the Clones,2002-10-31,"$1,076","$302,184,643"
Attack of the Clones: The IMAX Experience (IMAX),2002-11-01,"$424,158","$424,158"
Star Wars: Episode II - Attack of the Clones,2002-11-01,"$1,910","$302,186,553"
Attack of the Clones: The IMAX Experience (IMAX),2002-11-02,"$600,342","$1,024,500"
Star Wars: Episode II - Attack of the Clones,2002-11-02,"$3,053","$302,189,606"
Attack of the Clones: The IMAX Experience (IMAX),2002-11-03,"$410,759","$1,435,259"
Star Wars: Episode II - Attack of the Clones,2002-11-03,"$1,700","$302,191,252"
Attack of the Clones: The IMAX Experience (IMAX),2002-11-04,"$121,503","$1,556,762"
Attack of the Clones: The IMAX Experience (IMAX),2002-11-05,"$146,892","$1,703,654"
Attack of the Clones: The IMAX Experience (IMAX),2002-11-06,"$132,413","$1,836,067"
Attack of the Clones: The IMAX Experience (IMAX),2002-11-07,"$147,687","$1,983,754"
Attack of the Clones: The IMAX Experience (IMAX),2002-11-08,"$338,459","$2,322,213"
Attack of the Clones: The IMAX Experience (IMAX),2002-11-09,"$589,315","$2,911,528"
Attack of the Clones: The IMAX Experience (IMAX),2002-11-10,"$462,074","$3,373,602"
Attack of the Clones: The IMAX Experience (IMAX),2002-11-11,"$242,969","$3,616,571"
Attack of the Clones: The IMAX Experience (IMAX),2002-11-12,"$97,779","$3,714,350"
Attack of the Clones: The IMAX Experience (IMAX),2002-11-13,"$101,976","$3,816,326"
Attack of the Clones: The IMAX Experience (IMAX),2002-11-14,"$104,808","$3,921,134"
Attack of the Clones: The IMAX Experience (IMAX),2002-11-15,"$233,665","$4,154,799"
Attack of the Clones: The IMAX Experience (IMAX),2002-11-16,"$429,800","$4,584,599"
Attack of the Clones: The IMAX Experience (IMAX),2002-11-17,"$246,452","$4,831,051"
Attack of the Clones: The IMAX Experience (IMAX),2002-11-18,"$60,554","$4,891,605"
Attack of the Clones: The IMAX Experience (IMAX),2002-11-19,"$63,386","$4,954,991"
Attack of the Clones: The IMAX Experience (IMAX),2002-11-20,"$66,272","$5,021,263"
Attack of the Clones: The IMAX Experience (IMAX),2002-11-21,"$68,980","$5,090,243"
Attack of the Clones: The IMAX Experience (IMAX),2002-11-22,"$151,033","$5,241,276"
Attack of the Clones: The IMAX Experience (IMAX),2002-11-23,"$297,246","$5,538,522"
Attack of the Clones: The IMAX Experience (IMAX),2002-11-24,"$168,922","$5,707,444"
Attack of the Clones: The IMAX Experience (IMAX),2002-11-25,"$56,346","$5,763,790"
Attack of the Clones: The IMAX Experience (IMAX),2002-11-26,"$60,928","$5,824,718"
Attack of the Clones: The IMAX Experience (IMAX),2002-11-27,"$79,137","$5,903,855"
Attack of the Clones: The IMAX Experience (IMAX),2002-11-28,"$59,190","$5,963,045"
Attack of the Clones: The IMAX Experience (IMAX),2002-11-29,"$260,691","$6,223,736"
Attack of the Clones: The IMAX Experience (IMAX),2002-11-30,"$258,180","$6,481,916"
Attack of the Clones: The IMAX Experience (IMAX),2002-12-01,"$112,931","$6,594,847"
Attack of the Clones: The IMAX Experience (IMAX),2002-12-02,"$20,472","$6,615,319"
Attack of the Clones: The IMAX Experience (IMAX),2002-12-03,"$26,353","$6,641,672"
Attack of the Clones: The IMAX Experience (IMAX),2002-12-04,"$27,586","$6,669,258"
Attack of the Clones: The IMAX Experience (IMAX),2002-12-05,"$27,020","$6,696,278"
Attack of the Clones: The IMAX Experience (IMAX),2002-12-06,"$67,076","$6,763,354"
Attack of the Clones: The IMAX Experience (IMAX),2002-12-07,"$148,411","$6,911,765"
Attack of the Clones: The IMAX Experience (IMAX),2002-12-08,"$73,368","$6,985,133"
Attack of the Clones: The IMAX Experience (IMAX),2002-12-09,"$19,982","$7,005,115"
Attack of the Clones: The IMAX Experience (IMAX),2002-12-10,"$22,516","$7,027,631"
Attack of the Clones: The IMAX Experience (IMAX),2002-12-11,"$24,701","$7,052,332"
Attack of the Clones: The IMAX Experience (IMAX),2002-12-12,"$25,394","$7,077,726"
Attack of the Clones: The IMAX Experience (IMAX),2002-12-13,"$57,136","$7,134,862"
Attack of the Clones: The IMAX Experience (IMAX),2002-12-14,"$112,053","$7,246,915"
Attack of the Clones: The IMAX Experience (IMAX),2002-12-15,"$61,380","$7,308,295"
Attack of the Clones: The IMAX Experience (IMAX),2002-12-16,"$18,618","$7,326,913"
Attack of the Clones: The IMAX Experience (IMAX),2002-12-17,"$30,831","$7,357,744"
Attack of the Clones: The IMAX Experience (IMAX),2002-12-18,"$23,498","$7,381,242"
Attack of the Clones: The IMAX Experience (IMAX),2002-12-19,"$27,118","$7,408,360"
Attack of the Clones: The IMAX Experience (IMAX),2002-12-20,"$52,550","$7,460,910"
Attack of the Clones: The IMAX Experience (IMAX),2002-12-21,"$98,807","$7,559,717"
Attack of the Clones: The IMAX Experience (IMAX),2002-12-22,"$94,528","$7,654,245"
Attack of the Clones: The IMAX Experience (IMAX),2002-12-23,"$75,097","$7,729,342"
Attack of the Clones: The IMAX Experience (IMAX),2002-12-24,"$36,755","$7,766,097"
Attack of the Clones: The IMAX Experience (IMAX),2002-12-25,"$6,417","$7,772,514"
Attack of the Clones: The IMAX Experience (IMAX),2002-12-26,"$29,576","$7,802,090"
Attack of the Clones: The IMAX Experience (IMAX),2002-12-27,"$47,609","$7,849,699"
Attack of the Clones: The IMAX Experience (IMAX),2002-12-28,"$48,205","$7,897,904"
Attack of the Clones: The IMAX Experience (IMAX),2002-12-29,"$37,880","$7,935,784"
Attack of the Clones: The IMAX Experience (IMAX),2002-12-30,"$31,064","$7,966,848"
Attack of the Clones: The IMAX Experience (IMAX),2002-12-31,"$12,377","$7,979,225"
Attack of the Clones: The IMAX Experience (IMAX),2003-01-01,"$22,193","$8,001,418"
Attack of the Clones: The IMAX Experience (IMAX),2003-01-02,"$21,667","$8,023,085"
Attack of the Clones: The IMAX Experience (IMAX),2003-01-03,"$26,030","$8,049,115"
Attack of the Clones: The IMAX Experience (IMAX),2003-01-04,"$38,123","$8,087,238"
Attack of the Clones: The IMAX Experience (IMAX),2003-01-05,"$23,206","$8,110,444"
Attack of the Clones: The IMAX Experience (IMAX),2003-01-06,$624,"$8,111,068"
Attack of the Clones: The IMAX Experience (IMAX),2003-01-07,"$1,386","$8,112,454"
Attack of the Clones: The IMAX Experience (IMAX),2003-01-08,"$1,939","$8,114,393"
Attack of the Clones: The IMAX Experience (IMAX),2003-01-09,"$2,961","$8,117,354"
Attack of the Clones: The IMAX Experience (IMAX),2003-01-10,"$10,719","$8,128,073"
Attack of the Clones: The IMAX Experience (IMAX),2003-01-11,"$22,067","$8,150,140"
Attack of the Clones: The IMAX Experience (IMAX),2003-01-12,"$8,264","$8,158,404"
Attack of the Clones: The IMAX Experience (IMAX),2003-01-13,"$1,082","$8,159,486"
Attack of the Clones: The IMAX Experience (IMAX),2003-01-14,"$1,506","$8,160,992"
Attack of the Clones: The IMAX Experience (IMAX),2003-01-15,"$4,184","$8,165,176"
Attack of the Clones: The IMAX Experience (IMAX),2003-01-16,"$2,553","$8,167,729"
Attack of the Clones: The IMAX Experience (IMAX),2003-01-17,"$7,780","$8,175,509"
Attack of the Clones: The IMAX Experience (IMAX),2003-01-18,"$21,507","$8,197,016"
Attack of the Clones: The IMAX Experience (IMAX),2003-01-19,"$6,485","$8,203,501"
Attack of the Clones: The IMAX Experience (IMAX),2003-01-20,"$2,611","$8,206,112"
Attack of the Clones: The IMAX Experience (IMAX),2003-01-21,"$1,380","$8,207,492"
Attack of the Clones: The IMAX Experience (IMAX),2003-01-22,"$1,159","$8,208,651"
Attack of the Clones: The IMAX Experience (IMAX),2003-01-23,"$1,334","$8,209,985"
Attack of the Clones: The IMAX Experience (IMAX),2003-01-24,"$6,306","$8,216,291"
Attack of the Clones: The IMAX Experience (IMAX),2003-01-25,"$17,806","$8,234,097"
Attack of the Clones: The IMAX Experience (IMAX),2003-01-26,"$1,632","$8,235,729"
Attack of the Clones: The IMAX Experience (IMAX),2003-01-27,"$1,373","$8,237,102"
Attack of the Clones: The IMAX Experience (IMAX),2003-01-28,"$1,355","$8,238,457"
Attack of the Clones: The IMAX Experience (IMAX),2003-01-29,$858,"$8,239,315"
Attack of the Clones: The IMAX Experience (IMAX),2003-01-30,"$1,650","$8,240,965"
Attack of the Clones: The IMAX Experience (IMAX),2003-01-31,"$7,194","$8,248,159"
Attack of the Clones: The IMAX Experience (IMAX),2003-02-01,"$11,540","$8,259,699"
Attack of the Clones: The IMAX Experience (IMAX),2003-02-02,"$2,630","$8,262,329"
Attack of the Clones: The IMAX Experience (IMAX),2003-02-03,"$1,038","$8,263,367"
Attack of the Clones: The IMAX Experience (IMAX),2003-02-04,$528,"$8,263,895"
Attack of the Clones: The IMAX Experience (IMAX),2003-02-05,"$1,213","$8,265,108"
Attack of the Clones: The IMAX Experience (IMAX),2003-02-06,"$1,028","$8,266,136"
Attack of the Clones: The IMAX Experience (IMAX),2003-02-07,"$4,635","$8,270,771"
Attack of the Clones: The IMAX Experience (IMAX),2003-02-08,"$11,243","$8,282,014"
Attack of the Clones: The IMAX Experience (IMAX),2003-02-09,"$2,574","$8,284,588"
Attack of the Clones: The IMAX Experience (IMAX),2003-02-10,$129,"$8,284,717"
Attack of the Clones: The IMAX Experience (IMAX),2003-02-11,$55,"$8,284,772"
Attack of the Clones: The IMAX Experience (IMAX),2003-02-12,$32,"$8,284,804"
Attack of the Clones: The IMAX Experience (IMAX),2003-02-13,$50,"$8,284,854"
Attack of the Clones: The IMAX Experience (IMAX),2003-02-14,"$2,753","$8,287,607"
Attack of the Clones: The IMAX Experience (IMAX),2003-02-15,"$4,816","$8,292,423"
Attack of the Clones: The IMAX Experience (IMAX),2003-02-16,$172,"$8,292,595"
Attack of the Clones: The IMAX Experience (IMAX),2003-02-17,$44,"$8,292,639"
Attack of the Clones: The IMAX Experience (IMAX),2003-02-18,$31,"$8,292,670"
Attack of the Clones: The IMAX Experience (IMAX),2003-02-19,$126,"$8,292,796"
Attack of the Clones: The IMAX Experience (IMAX),2003-02-20,$487,"$8,293,283"
Attack of the Clones: The IMAX Experience (IMAX),2003-02-21,"$14,501","$8,307,784"
Attack of the Clones: The IMAX Experience (IMAX),2003-02-22,"$20,673","$8,328,457"
Attack of the Clones: The IMAX Experience (IMAX),2003-02-23,"$3,475","$8,331,932"
Attack of the Clones: The IMAX Experience (IMAX),2003-02-24,$397,"$8,332,329"
Attack of the Clones: The IMAX Experience (IMAX),2003-02-25,$427,"$8,332,756"
Attack of the Clones: The IMAX Experience (IMAX),2003-02-26,$560,"$8,333,316"
Attack of the Clones: The IMAX Experience (IMAX),2003-02-27,"$1,339","$8,334,655"
Attack of the Clones: The IMAX Experience (IMAX),2003-02-28,"$4,973","$8,339,628"
Attack of the Clones: The IMAX Experience (IMAX),2003-03-01,"$11,409","$8,351,037"
Attack of the Clones: The IMAX Experience (IMAX),2003-03-02,$350,"$8,351,387"
Attack of the Clones: The IMAX Experience (IMAX),2003-03-03,$269,"$8,351,656"
Attack of the Clones: The IMAX Experience (IMAX),2003-03-04,$142,"$8,351,798"
Attack of the Clones: The IMAX Experience (IMAX),2003-03-05,$54,"$8,351,852"
Attack of the Clones: The IMAX Experience (IMAX),2003-03-06,$702,"$8,352,554"
Attack of the Clones: The IMAX Experience (IMAX),2003-03-07,"$5,930","$8,358,484"
Attack of the Clones: The IMAX Experience (IMAX),2003-03-08,"$11,250","$8,369,734"
Attack of the Clones: The IMAX Experience (IMAX),2003-03-09,"$3,351","$8,373,085"
Attack of the Clones: The IMAX Experience (IMAX),2003-03-10,"$3,158","$8,376,243"
Attack of the Clones: The IMAX Experience (IMAX),2003-03-11,"$4,529","$8,380,772"
Attack of the Clones: The IMAX Experience (IMAX),2003-03-12,"$1,945","$8,382,717"
Attack of the Clones: The IMAX Experience (IMAX),2003-03-13,"$1,645","$8,384,362"
Attack of the Clones: The IMAX Experience (IMAX),2003-03-14,"$3,653","$8,388,015"
Attack of the Clones: The IMAX Experience (IMAX),2003-03-15,"$7,527","$8,395,542"
Attack of the Clones: The IMAX Experience (IMAX),2003-03-16,"$2,597","$8,398,139"
Attack of the Clones: The IMAX Experience (IMAX),2003-03-17,$553,"$8,398,692"
Attack of the Clones: The IMAX Experience (IMAX),2003-03-18,"$1,000","$8,399,692"
Attack of the Clones: The IMAX Experience (IMAX),2003-03-19,"$1,200","$8,400,892"
Attack of the Clones: The IMAX Experience (IMAX),2003-03-20,"$2,087","$8,402,979"
Attack of the Clones: The IMAX Experience (IMAX),2003-03-21,"$8,044","$8,411,023"
Attack of the Clones: The IMAX Experience (IMAX),2003-03-22,"$12,241","$8,423,264"
Attack of the Clones: The IMAX Experience (IMAX),2003-03-23,"$5,335","$8,428,599"
Attack of the Clones: The IMAX Experience (IMAX),2003-03-24,"$2,145","$8,430,744"
Attack of the Clones: The IMAX Experience (IMAX),2003-03-25,"$1,604","$8,432,348"
Attack of the Clones: The IMAX Experience (IMAX),2003-03-26,"$2,856","$8,435,204"
Attack of the Clones: The IMAX Experience (IMAX),2003-03-27,"$2,285","$8,437,489"
Attack of the Clones: The IMAX Experience (IMAX),2003-03-28,"$5,832","$8,443,321"
Attack of the Clones: The IMAX Experience (IMAX),2003-03-29,"$8,753","$8,452,074"
Attack of the Clones: The IMAX Experience (IMAX),2003-03-30,"$4,409","$8,456,483"
Attack of the Clones: The IMAX Experience (IMAX),2003-03-31,"$1,525","$8,458,008"
Attack of the Clones: The IMAX Experience (IMAX),2003-04-01,"$1,013","$8,459,021"
Attack of the Clones: The IMAX Experience (IMAX),2003-04-02,"$1,153","$8,460,174"
Attack of the Clones: The IMAX Experience (IMAX),2003-04-03,"$1,102","$8,461,276"
Attack of the Clones: The IMAX Experience (IMAX),2003-04-04,"$3,767","$8,465,043"
Attack of the Clones: The IMAX Experience (IMAX),2003-04-05,"$5,523","$8,470,566"
Attack of the Clones: The IMAX Experience (IMAX),2003-04-06,"$2,007","$8,472,573"
Attack of the Clones: The IMAX Experience (IMAX),2003-04-07,"$1,668","$8,474,241"
Attack of the Clones: The IMAX Experience (IMAX),2003-04-08,"$1,227","$8,475,468"
Attack of the Clones: The IMAX Experience (IMAX),2003-04-09,$150,"$8,475,618"
Attack of the Clones: The IMAX Experience (IMAX),2003-04-10,$133,"$8,475,751"
Attack of the Clones: The IMAX Experience (IMAX),2003-04-11,$508,"$8,476,259"
Attack of the Clones: The IMAX Experience (IMAX),2003-04-12,"$1,896","$8,478,155"
Attack of the Clones: The IMAX Experience (IMAX),2003-04-13,$724,"$8,478,879"
Attack of the Clones: The IMAX Experience (IMAX),2003-04-14,$200,"$8,479,079"
Attack of the Clones: The IMAX Experience (IMAX),2003-04-15,$400,"$8,479,479"
Attack of the Clones: The IMAX Experience (IMAX),2003-04-16,$224,"$8,479,703"
Attack of the Clones: The IMAX Experience (IMAX),2003-04-17,$200,"$8,479,903"
Attack of the Clones: The IMAX Experience (IMAX),2003-04-18,$235,"$8,480,138"
Attack of the Clones: The IMAX Experience (IMAX),2003-04-19,$500,"$8,480,638"
Attack of the Clones: The IMAX Experience (IMAX),2003-04-20,$471,"$8,481,109"
Attack of the Clones: The IMAX Experience (IMAX),2003-04-22,$118,"$8,481,227"
Attack of the Clones: The IMAX Experience (IMAX),2003-04-23,$314,"$8,481,541"
Attack of the Clones: The IMAX Experience (IMAX),2003-04-24,$260,"$8,481,801"
Attack of the Clones: The IMAX Experience (IMAX),2003-04-25,"$1,059","$8,482,860"
Attack of the Clones: The IMAX Experience (IMAX),2003-04-26,"$1,000","$8,483,860"
Attack of the Clones: The IMAX Experience (IMAX),2003-04-27,$471,"$8,484,331"
Attack of the Clones: The IMAX Experience (IMAX),2003-04-29,$255,"$8,484,586"
Attack of the Clones: The IMAX Experience (IMAX),2003-04-30,$902,"$8,485,488"
Star Wars: Episode III - Revenge of the Sith,2005-05-19,"$50,013,859","$50,013,859"
Star Wars: Episode III - Revenge of the Sith,2005-05-20,"$33,529,613","$83,543,472"
Star Wars: Episode III - Revenge of the Sith,2005-05-21,"$40,693,760","$124,237,232"
Star Wars: Episode III - Revenge of the Sith,2005-05-22,"$34,212,468","$158,449,700"
Star Wars: Episode III - Revenge of the Sith,2005-05-23,"$14,352,807","$172,802,507"
Star Wars: Episode III - Revenge of the Sith,2005-05-24,"$9,907,711","$182,710,218"
Star Wars: Episode III - Revenge of the Sith,2005-05-25,"$8,652,951","$191,363,169"
Star Wars: Episode III - Revenge of the Sith,2005-05-26,"$9,079,570","$200,442,739"
Star Wars: Episode III - Revenge of the Sith,2005-05-27,"$15,579,342","$216,022,081"
Star Wars: Episode III - Revenge of the Sith,2005-05-28,"$20,918,340","$236,940,421"
Star Wars: Episode III - Revenge of the Sith,2005-05-29,"$18,708,290","$255,648,711"
Star Wars: Episode III - Revenge of the Sith,2005-05-30,"$14,841,083","$270,489,794"
Star Wars: Episode III - Revenge of the Sith,2005-05-31,"$4,406,639","$274,896,433"
Star Wars: Episode III - Revenge of the Sith,2005-06-01,"$4,004,937","$278,901,370"
Star Wars: Episode III - Revenge of the Sith,2005-06-02,"$3,903,255","$282,804,625"
Star Wars: Episode III - Revenge of the Sith,2005-06-03,"$7,076,177","$289,880,802"
Star Wars: Episode III - Revenge of the Sith,2005-06-04,"$10,456,177","$300,336,979"
Star Wars: Episode III - Revenge of the Sith,2005-06-05,"$7,555,982","$307,892,961"
Star Wars: Episode III - Revenge of the Sith,2005-06-06,"$2,421,791","$310,314,752"
Star Wars: Episode III - Revenge of the Sith,2005-06-07,"$2,345,139","$312,659,891"
Star Wars: Episode III - Revenge of the Sith,2005-06-08,"$2,311,696","$314,971,587"
Star Wars: Episode III - Revenge of the Sith,2005-06-09,"$2,286,110","$317,257,697"
Star Wars: Episode III - Revenge of the Sith,2005-06-10,"$4,005,339","$321,263,036"
Star Wars: Episode III - Revenge of the Sith,2005-06-11,"$6,268,941","$327,531,977"
Star Wars: Episode III - Revenge of the Sith,2005-06-12,"$4,577,194","$332,109,171"
Star Wars: Episode III - Revenge of the Sith,2005-06-13,"$1,688,809","$333,797,980"
Star Wars: Episode III - Revenge of the Sith,2005-06-14,"$1,586,799","$335,384,779"
Star Wars: Episode III - Revenge of the Sith,2005-06-15,"$1,351,744","$336,736,523"
Star Wars: Episode III - Revenge of the Sith,2005-06-16,"$1,365,664","$338,102,187"
Star Wars: Episode III - Revenge of the Sith,2005-06-17,"$2,582,816","$340,685,003"
Star Wars: Episode III - Revenge of the Sith,2005-06-18,"$3,943,650","$344,628,653"
Star Wars: Episode III - Revenge of the Sith,2005-06-19,"$3,512,032","$348,140,685"
Star Wars: Episode III - Revenge of the Sith,2005-06-20,"$1,129,468","$349,270,153"
Star Wars: Episode III - Revenge of the Sith,2005-06-21,"$1,076,732","$350,346,885"
Star Wars: Episode III - Revenge of the Sith,2005-06-22,"$1,043,986","$351,390,871"
Star Wars: Episode III - Revenge of the Sith,2005-06-23,"$965,277","$352,356,148"
Star Wars: Episode III - Revenge of the Sith,2005-06-24,"$1,702,370","$354,058,518"
Star Wars: Episode III - Revenge of the Sith,2005-06-25,"$2,489,517","$356,548,035"
Star Wars: Episode III - Revenge of the Sith,2005-06-26,"$1,921,184","$358,469,219"
Star Wars: Episode III - Revenge of the Sith,2005-06-27,"$829,713","$359,298,932"
Star Wars: Episode III - Revenge of the Sith,2005-06-28,"$844,775","$360,143,707"
Star Wars: Episode III - Revenge of the Sith,2005-06-29,"$653,714","$360,797,421"
Star Wars: Episode III - Revenge of the Sith,2005-06-30,"$673,693","$361,471,114"
Star Wars: Episode III - Revenge of the Sith,2005-07-01,"$1,196,367","$362,667,481"
Star Wars: Episode III - Revenge of the Sith,2005-07-02,"$1,504,762","$364,172,243"
Star Wars: Episode III - Revenge of the Sith,2005-07-03,"$1,381,021","$365,553,264"
Star Wars: Episode III - Revenge of the Sith,2005-07-04,"$949,313","$366,502,577"
Star Wars: Episode III - Revenge of the Sith,2005-07-05,"$611,415","$367,113,992"
Star Wars: Episode III - Revenge of the Sith,2005-07-06,"$574,938","$367,688,930"
Star Wars: Episode III - Revenge of the Sith,2005-07-07,"$530,159","$368,219,089"
Star Wars: Episode III - Revenge of the Sith,2005-07-08,"$765,386","$368,984,475"
Star Wars: Episode III - Revenge of the Sith,2005-07-09,"$1,092,385","$370,076,860"
Star Wars: Episode III - Revenge of the Sith,2005-07-10,"$743,029","$370,819,889"
Star Wars: Episode III - Revenge of the Sith,2005-07-11,"$334,230","$371,154,119"
Star Wars: Episode III - Revenge of the Sith,2005-07-12,"$350,413","$371,504,532"
Star Wars: Episode III - Revenge of the Sith,2005-07-13,"$358,587","$371,863,119"
Star Wars: Episode III - Revenge of the Sith,2005-07-14,"$359,707","$372,222,826"
Star Wars: Episode III - Revenge of the Sith,2005-07-15,"$454,196","$372,677,022"
Star Wars: Episode III - Revenge of the Sith,2005-07-16,"$713,609","$373,390,631"
Star Wars: Episode III - Revenge of the Sith,2005-07-17,"$535,588","$373,926,219"
Star Wars: Episode III - Revenge of the Sith,2005-07-18,"$225,094","$374,151,313"
Star Wars: Episode III - Revenge of the Sith,2005-07-19,"$226,170","$374,377,483"
Star Wars: Episode III - Revenge of the Sith,2005-07-20,"$221,678","$374,599,161"
Star Wars: Episode III - Revenge of the Sith,2005-07-21,"$230,505","$374,829,666"
Star Wars: Episode III - Revenge of the Sith,2005-07-22,"$289,937","$375,119,603"
Star Wars: Episode III - Revenge of the Sith,2005-07-23,"$431,368","$375,550,971"
Star Wars: Episode III - Revenge of the Sith,2005-07-24,"$325,677","$375,876,648"
Star Wars: Episode III - Revenge of the Sith,2005-07-25,"$155,489","$376,032,137"
Star Wars: Episode III - Revenge of the Sith,2005-07-26,"$165,610","$376,197,747"
Star Wars: Episode III - Revenge of the Sith,2005-07-27,"$154,259","$376,352,006"
Star Wars: Episode III - Revenge of the Sith,2005-07-28,"$155,588","$376,507,594"
Star Wars: Episode III - Revenge of the Sith,2005-07-29,"$153,665","$376,661,259"
Star Wars: Episode III - Revenge of the Sith,2005-07-30,"$238,248","$376,899,507"
Star Wars: Episode III - Revenge of the Sith,2005-07-31,"$181,209","$377,080,716"
Star Wars: Episode III - Revenge of the Sith,2005-08-01,"$95,857","$377,176,573"
Star Wars: Episode III - Revenge of the Sith,2005-08-02,"$86,076","$377,262,649"
Star Wars: Episode III - Revenge of the Sith,2005-08-03,"$85,165","$377,347,814"
Star Wars: Episode III - Revenge of the Sith,2005-08-04,"$93,472","$377,441,286"
Star Wars: Episode III - Revenge of the Sith,2005-08-05,"$119,695","$377,560,981"
Star Wars: Episode III - Revenge of the Sith,2005-08-06,"$174,897","$377,735,878"
Star Wars: Episode III - Revenge of the Sith,2005-08-07,"$128,657","$377,864,535"
Star Wars: Episode III - Revenge of the Sith,2005-08-08,"$62,021","$377,926,556"
Star Wars: Episode III - Revenge of the Sith,2005-08-09,"$66,909","$377,993,465"
Star Wars: Episode III - Revenge of the Sith,2005-08-10,"$70,206","$378,063,671"
Star Wars: Episode III - Revenge of the Sith,2005-08-11,"$66,806","$378,130,477"
Star Wars: Episode III - Revenge of the Sith,2005-08-12,"$89,896","$378,220,373"
Star Wars: Episode III - Revenge of the Sith,2005-08-13,"$137,350","$378,357,723"
Star Wars: Episode III - Revenge of the Sith,2005-08-14,"$103,980","$378,461,703"
Star Wars: Episode III - Revenge of the Sith,2005-08-15,"$46,763","$378,508,466"
Star Wars: Episode III - Revenge of the Sith,2005-08-16,"$48,051","$378,556,517"
Star Wars: Episode III - Revenge of the Sith,2005-08-17,"$46,189","$378,602,706"
Star Wars: Episode III - Revenge of the Sith,2005-08-18,"$47,400","$378,650,106"
Star Wars: Episode III - Revenge of the Sith,2005-08-19,"$90,595","$378,740,701"
Star Wars: Episode III - Revenge of the Sith,2005-08-20,"$140,676","$378,881,377"
Star Wars: Episode III - Revenge of the Sith,2005-08-21,"$95,740","$378,977,117"
Star Wars: Episode III - Revenge of the Sith,2005-08-22,"$40,229","$379,017,346"
Star Wars: Episode III - Revenge of the Sith,2005-08-23,"$47,937","$379,065,283"
Star Wars: Episode III - Revenge of the Sith,2005-08-24,"$40,804","$379,106,087"
Star Wars: Episode III - Revenge of the Sith,2005-08-25,"$38,400","$379,144,487"
Star Wars: Episode III - Revenge of the Sith,2005-08-26,"$66,222","$379,210,709"
Star Wars: Episode III - Revenge of the Sith,2005-08-27,"$108,303","$379,319,012"
Star Wars: Episode III - Revenge of the Sith,2005-08-28,"$73,599","$379,392,611"
Star Wars: Episode III - Revenge of the Sith,2005-08-29,"$26,877","$379,419,488"
Star Wars: Episode III - Revenge of the Sith,2005-08-30,"$29,281","$379,448,769"
Star Wars: Episode III - Revenge of the Sith,2005-08-31,"$25,734","$379,474,503"
Star Wars: Episode III - Revenge of the Sith,2005-09-01,"$24,146","$379,498,649"
Star Wars: Episode III - Revenge of the Sith,2005-09-02,"$57,069","$379,555,718"
Star Wars: Episode III - Revenge of the Sith,2005-09-03,"$93,719","$379,649,437"
Star Wars: Episode III - Revenge of the Sith,2005-09-04,"$94,129","$379,743,566"
Star Wars: Episode III - Revenge of the Sith,2005-09-05,"$64,328","$379,807,894"
Star Wars: Episode III - Revenge of the Sith,2005-09-06,"$15,415","$379,823,309"
Star Wars: Episode III - Revenge of the Sith,2005-09-07,"$14,836","$379,838,145"
Star Wars: Episode III - Revenge of the Sith,2005-09-08,"$15,366","$379,853,511"
Star Wars: Episode III - Revenge of the Sith,2005-09-09,"$31,802","$379,885,313"
Star Wars: Episode III - Revenge of the Sith,2005-09-10,"$55,515","$379,940,828"
Star Wars: Episode III - Revenge of the Sith,2005-09-11,"$31,481","$379,972,309"
Star Wars: Episode III - Revenge of the Sith,2005-09-12,"$8,640","$379,980,949"
Star Wars: Episode III - Revenge of the Sith,2005-09-13,"$11,066","$379,992,015"
Star Wars: Episode III - Revenge of the Sith,2005-09-14,"$11,113","$380,003,128"
Star Wars: Episode III - Revenge of the Sith,2005-09-15,"$10,175","$380,013,303"
Star Wars: Episode III - Revenge of the Sith,2005-09-16,"$23,293","$380,036,596"
Star Wars: Episode III - Revenge of the Sith,2005-09-17,"$42,992","$380,079,588"
Star Wars: Episode III - Revenge of the Sith,2005-09-18,"$22,072","$380,101,660"
Star Wars: Episode III - Revenge of the Sith,2005-09-19,"$6,493","$380,108,153"
Star Wars: Episode III - Revenge of the Sith,2005-09-20,"$7,499","$380,115,652"
Star Wars: Episode III - Revenge of the Sith,2005-09-21,"$7,552","$380,123,204"
Star Wars: Episode III - Revenge of the Sith,2005-09-22,"$7,788","$380,130,992"
Star Wars: Episode III - Revenge of the Sith,2005-09-23,"$12,546","$380,143,538"
Star Wars: Episode III - Revenge of the Sith,2005-09-24,"$20,985","$380,164,523"
Star Wars: Episode III - Revenge of the Sith,2005-09-25,"$11,673","$380,176,196"
Star Wars: Episode III - Revenge of the Sith,2005-09-26,"$3,027","$380,179,223"
Star Wars: Episode III - Revenge of the Sith,2005-09-27,"$3,212","$380,182,435"
Star Wars: Episode III - Revenge of the Sith,2005-09-28,"$2,579","$380,185,014"
Star Wars: Episode III - Revenge of the Sith,2005-09-29,"$3,228","$380,188,242"
Star Wars: Episode III - Revenge of the Sith,2005-09-30,"$6,175","$380,194,417"
Star Wars: Episode III - Revenge of the Sith,2005-10-01,"$10,277","$380,204,694"
